제목,원제,개봉일,스트리밍,대여,평점,장르,재생 시간,감독,출연진,시놉시스,이미지,구매
"동거, 동락",,(2008),"[('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD'])]","['60%', '5.2']","['드라마 , 로맨스']",['1시간 41분'],['Kim Tae-hee'],"['Kim Chung', 'Jo Yoon-hee', 'Kim Dong-wook', 'Kil Hae-yeon']","잠든 엄마 몰래 마스터베이션을 하던 유진. 엄마가 갑자기 일어나 화장실을 간다. 안되겠다 싶은 유진은 아빠랑 이혼하고 성(性)적 실직 상태인 불쌍한 엄마에게 생일선물로 딜도를 사주기로 맘 먹는다. 딸의 선물을 받고 당황스럽지만 고마운 정임. 그녀는 20년 만에 첫사랑을 다시 만나게 되었다. 유진의 남자친구 병석. 그는 별거상태인 부모가 못마땅해 집을 나와 생활비를 벌기 위해 뭐든 해야 한다. 어느날, 유진은 병석과 함께 밤을 보내고 정임은 첫사랑 승록과 함께 밤을 보낸다. 그렇게 아침이 되고, 유진 집 앞에서 병석은 기막힌 인연의 끝을 알아버리고 만다. 비밀을 숨긴 채 유진과의 이별을 결심한 병석, 그러나 아무것도 모르고 이별을 받아들일 수는 없는 유진. 사랑? 섹스? 가족? 그들에게 가장 중요한 것은 무엇일까? 행복해지고 싶은 그들이 내린 선택은 무엇일까?",https://images.justwatch.com/poster/257638598/s276/donggeo-dongrag.webp,
스페어,,(2008),,"[('wavve', ['₩1,540', 'HD']), ('Naver Store', ['₩1,540', 'HD'])]","['62%', '5.8']","['액션 , 스릴러']",['1시간 38분'],['Lee Seong-han'],"['Lim Jun-Il', 'Jung Woo', 'Yang Jae-Young', 'Mitsuki Koga', 'Cho Jin-woong', 'Kim Su-hyun']","가진 건 날쌘 다리와 주먹 밖에 없는 광태(임준일)는 사채업자 명수(김수현)의 부하들에게 끊임없는 빚 독촉에 시달린다. 생명의 위협을 느낀 광태는 절친한 친구인 길도(정우)에게 장기를 팔아서라도 빚을 갚겠다며 알선을 부탁한다. 광태의 간을 사겠다는 임자는 일본 야쿠자 2인자인 사토(코가 미츠키). 조직의 보스를 살리기 위한 간을 구하기 위해 극비리에 서울로 온다. 한편 길도에게 사기당한 광태는 길도를 잡기 전에는 일본으로 갈 수 없다며 버티고, 사토는 결국 광태의 간을 지키기 위해 길도를 추격하기 시작한다. 설상가상, 광태의 간 값을 알게 된 명수마저 광태를 쫓게 되는데..",https://images.justwatch.com/poster/198976208/s276/spare.webp,"[('wavve', ['₩6,050', 'HD']), ('Naver Store', ['₩6,050', 'HD'])]"
짱구는 못말려 극장판: 전설을 부르는 춤을 춰라 아미고,クレヨンしんちゃん 伝説を呼ぶ 踊れ！アミーゴ！,(2006),,"[('wavve', ['₩1,200', 'HD'])]","['67%', '6.0']","['코미디 , 공포 , SF , 애니메이션']",['1시간 31분'],['Yuji Muto'],"['Akiko Yajima', 'Miki Narahashi', 'Keiji Fujiwara', 'Satomi Korogi', 'Mari Mashiba', 'Tamao Hayashi', 'Teiyū Ichiryūsai', 'Chie\u2005Satō', 'Akeno Watanabe', 'Reiko Tajima', 'Yumi Takada', 'Michie Tomizawa', 'Kotono Mitsuishi', 'Sakiko Tamagawa', 'Tomoko Ohtsuka', 'Ayako Kawasumi', 'Fumihiko Tachiki', 'Daiki Nakamura', 'Daisuke Sakaguchi', 'Makiko Ohmoto', 'Thane Camus', 'Shuuichi Ikeda', 'Rokuro Naya']","삼바 리듬을 좋아하는 가짜 인간들이 나타나 진짜를 납치해버리고 자신들이 진짜인 것처럼 행동하기 시작한다. 온 마을이 점령당하고 짱구네 가족들과 친구들만이 비밀조직원 제클린의 도움으로 겨우 살아 남은 가운데, 제클린은 '아미고'라는 바이오테크놀로지계의 세계적 거물이 배후에 있다는 것을 알려준다. 이제 짱구네 가족들과 친구들은 점점 포위망을 좁혀오는 가짜 괴물들에 맞서 싸워야만 하는데...",https://images.justwatch.com/poster/252654497/s276/jjangguneun-mosmalryeo-geugjangpan-jeonseoleul-bureuneun-cumeul-cweora-amigo.webp,
88분,88 Minutes,(2007),,,"['64%', '5.9 (75k)']","['스릴러 , 드라마 , 범죄']",['1시간 35분'],['Jon Avnet'],"['Al Pacino', 'Alicia Witt', 'Leelee Sobieski', 'Amy Brenneman', 'William Forsythe', 'Deborah Kara Unger', 'Ben McKenzie', 'Neal McDonough', 'Leah Cairns', 'Stephen Moyer', 'Christopher Redman', 'Brendan Fletcher', 'Paul Campbell', 'Tim Perez', 'Bob Stephenson', 'Mike Dopud', 'Philip Moon', 'Marcus Hondro', 'Michael Eklund', 'Trilby Glover', 'Damien Leake', 'Kristina Copeland', 'Tammy Hui', 'Vicky Huang', 'Victoria Tennant', 'Michal Yannai', 'Brenda McDonald', 'Carrie Genzel', 'Kaj-Erik Eriksen', 'Heather Dawn', 'Julian Christopher', 'Tim Henry', 'Brad Turner', 'Michael Adamthwaite', 'Jean Montanti']",최고의 범죄 프로파일러를 노린 죽음의 카운트다운... 당신은 88분 후에 죽게 된다...,https://images.justwatch.com/poster/183492554/s276/88bun.webp,"[('Naver Store', ['₩1,200', 'HD'])]"
리핑: 10개의 재앙,The Reaping,(2007),,"[('Naver Store', ['₩1,300', 'HD']), ('wavve', ['₩1,320', 'HD'])]","['63%', '5.6 (42k)']","['공포 , 스릴러']",['1시간 36분'],['Stephen Hopkins'],"['Hilary Swank', 'David Morrissey', 'Idris Elba', 'AnnaSophia Robb', 'Yvonne Landry', 'Andrea Frankle', 'Stephen Rea', 'William Ragsdale', 'John McConnell', 'David Jensen', 'Samuel Garland', 'Myles Cleveland', 'Mark Lynch', 'Stuart Greer', 'Lara Grice', 'Cody Sanders', 'Burgess Jenkins', 'Sabrina A. Junius', 'Jillian Batherson', 'Karen Yum', 'Afemo Omilami', 'Axel C. Cartagena', 'Javier Ortiz Cortés', 'Stephanie Honoré', 'Lisa Marie Dupree', 'Brian Tester']","가족이 비참하게 살해당한 사건을 겪은 후 종교에 대한 깊은 회의에 빠진 캐서린 윈터(힐러리 스웽크). 선교사로서의 활동을 접고 종교적인 현상을 과학적으로 증명해 명성을 얻은 그녀는 어느 날, 작은 마을에 나타난 10가지 재앙에 대한 조사를 의뢰 받는다. 마을사람들로부터 재앙의 원인으로 몰아쳐진 어린 소녀 로렌(안나소피아 롭)을 만난 후부터 캐서린은 점점 믿을 수 없는 사실들과 직면하게 된다. 그녀가 맹신하던 과학으로도 설명이 불가능하다는 걸 깨닫게 되면서, 자신을 둘러싼 불길한 징후들을 감지하고 악마와의 최후의 대결을 준비하는데…",https://images.justwatch.com/poster/119083737/s276/the-reaping.webp,"[('wavve', ['₩4,950', 'HD']), ('Naver Store', ['₩4,950', 'HD'])]"
국가대표,,(2009),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,000', 'HD'])]","['70%', '6.9']","['드라마 , 스포츠']",['2시간 17분'],['Kim Yong-hwa'],"['Ha Jung-woo', 'Sung Dong-il', 'Kim Ji-seok', 'Kim Dong-wook', 'Choi Jae-Hwan', 'Lee Jae-eung', 'Lee Eun-sung', 'Hyun Jyu-ni', 'Lee Hye-sook', 'Lee Han-wi', 'Cho Jin-woong', 'Kim Su-ro', 'Son Bum-soo', 'Joe Seo', 'Kang Je-gyu', 'Lee Geum-hee', 'Oh Gwang-rok', 'Ma Dong-seok']","1996년 전라북도 무주, 동계올림픽 유치를 위해 정식 종목 중 하나인 스키점프 국가대표팀이 급조된다. 이에 전(前) 어린이 스키교실 강사 방종삼이 국가대표 코치로 임명되고, 그의 온갖 감언이설에 정예(?) 멤버들이 모인다. 전(前) 주니어 알파인 스키 미국 국가대표였다가 친엄마를 찾아 한국에 온 입양인 밥, 여자 없으면 하루도 못 버틸 나이트 클럽 웨이터 흥철, 밤낮으로 숯불만 피우며 아버지가 시키는 대로 살아온 고깃집 아들 재복, 할머니와 동생을 돌봐야 하는 짐이 버거운 말 없는 소년 가장 칠구, 그런 형을 끔찍이 사랑하는 4차원 동생 봉구까지! 방 코치는 마치 신이라도 된 것처럼 엄마와 같이 살 집이 필요한 밥에게는 아파트를, 사랑 때문에 또는 부양 가족 때문에 그들과 함께 있어야 하는 흥철, 칠구-봉구 형제, 그리고 재복에게는 군 면제를 약속한다. 단, 금메달 따면!",https://images.justwatch.com/poster/241005461/s276/take-off.webp,"[('Naver Store', ['₩1,000', 'HD'])]"
워터 호스,The Water Horse,(2007),"[('Netflix', ['정액제', 'HD'])]","[('wavve', ['₩1,300', 'HD']), ('Naver Store', ['₩1,300', 'HD'])]","['71%', '6.4 (39k)']","['판타지 , 가족']",['1시간 52분'],['Jay Russell'],"['Alexander Nathan Etel', 'Emily Watson', 'Ben Chaplin', 'David Morrissey', 'Priyanka Xi', 'Craig Hall', 'Brian Cox', 'Erroll Shand', 'Joel Tobeck', 'Bruce Allpress', 'Geraldine Brophy', 'Eddie Campbell', 'Peter Corrigan', 'Carl Dixon', 'Nathan Christopher Haase', 'Ian Harcourt', 'Rex Hurst', 'Megan Katherine', 'Elliot Lawless', 'William Johnson', 'Ben Van Lier']","2차세계대전 시기 스코틀랜드.. 호기심 많은 소년 앵거스는 네스 호 주변에서 신비로운 알을 발견한다. 무언가에 이끌리듯 그 신비의 알을 집으로 가져오게된 앵거스. 밤사이 알이 부화하여 전설속의 괴물이 태어나고 앵거스는 ""크루소""라고 이름을 지어부르며 몰래 키우기 시작한다. 앵거스와 크루소는 둘도 없는 친구가 되어가지만 놀라운 속도로 성장하는 크루소를 더이상 집에서 키울수 없게 된다. 앵거스는 어쩔수 없이 크루소를 네스 호로 보내고 사람들로부터 크루소를 지키기위해 노력하지만 결국 앵거스와 크루소는 서로의 우정 뿐만 아니라 생명까지 위협당하는 위험한 상황에 빠지게되는데...",https://images.justwatch.com/poster/14979903/s276/the-water-horse.webp,"[('Naver Store', ['₩5,000', 'HD']), ('wavve', ['₩5,500', 'HD'])]"
미래를 걷는 소녀,東京少女,(2008),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,500', 'HD'])]","['81%', '6.7']","['판타지 , 드라마 , 로맨스']",['1시간 38분'],['Kazuya Konaka'],"['Kaho', 'Kazuma Sano', 'Naomi Akimoto', 'Yoshimasa Kondô', 'Marika Fukunaga']","SF작가를 꿈꾸는 평범한 여고생 미호는 어느날 빌딩 계단을 내려가던 중, 지진이 일어나는 바람에 손에 들고 있던 핸드폰을 떨어뜨린다. 신기하게도 핸드폰은 광채에 감싸인 채 어디론가 사라진다. 그후 그녀는 잃어버린 핸드폰에 전화를 걸어보고 간신히 연결되지만, 상대와는 전혀 대화가 통하질 않는다. 전화 반대편 목소리의 주인공은 미야타 토키지로라는 1912년을 살고 있는 소설가 지망생이었던 것이다. 점차 이 불가사의한 상황을 이해해가는 두 사람은 핸드폰 너머로 서로에 대해 얘기를 나누는 사이 마음이 통하기 시작한다. 당대 최고작가인 나츠메 소세키 문하생인 토키지로는 100년후 를 살고 있는 미호에게 자신의 미래에 대해 알아봐 줄 것을 부탁하게 되는데....",https://images.justwatch.com/poster/243138204/s276/tokyo-girl.webp,"[('Naver Store', ['₩1,500', 'HD'])]"
번•E,BURN·E,(2008),"[('Disney Plus', ['정액제', 'HD'])]",,['82%'],"['애니메이션 , 가족 , 다큐멘터리']",['8min'],['Angus MacLane'],"['Angus MacLane', 'Tessa Swigart', 'Ben Burtt', 'Jeff Garlin', 'Elissa Knight']",《번-E》는 2008년 픽사 애니메이션 스튜디오에서 제작한 단편 애니메이션이다. 영화《월-E》의 파생작으로서 엑시엄의 수리공 로봇 '번-E'의 시점에서 바라보게 된다. 이 번-E는 'Basic Utility Repair Nano Engineer'의 약자이다.,https://images.justwatch.com/poster/180182227/s276/beon-e.webp,
강철중: 공공의 적 1-1,,(2008),"[('Netflix', ['정액제', 'HD'])]","[('Naver Store', ['₩1,540', 'HD'])]","['68%', '6.4']","['스릴러 , 범죄 , 액션 , 코미디']",['2시간 7분'],['Kang Woo-suk'],"['Sol Kyung-gu', 'Jung Jae-young', 'Kang Shin-il', 'Kim Nam-gil', 'Kim Jung-hak', 'Bae Joong-sik', 'Lee Min-ho ', 'Lee Moon-sik', '(uncredited)', '(uncredited)', 'Awesome #1']","강동서 강력반 꼴통 형사 강철중(설경구). 5년이 지난 지금도 여전히 사건 현장을 누비고 다니지만 15년 차 형사생활에 남은 거라곤 달랑 전세 집 한 칸. 형사라는 직업 때문에 은행에서 전세금 대출받는 것도 여의치 않다. 잘해야 본전 잘 못하면 사망 혹은 병신이 될 수도 있는 빡센 형사생활에 넌더리가 난 그는 급기야 사표를 제출한다. 하지만 그때 한 고등학교에서 터진 살인사건 때문에 그의 사표 수리는 미뤄지고 이번 사건만 해결하면 퇴직금을 주겠다는 반장의 회유에 말려들어 귀찮은 사건 현장으로 돌아간다. 도무지 해결의 기미가 보이지 않던 살인사건은 죽은 학생의 지문이 얼마 전 강동서 관할에서 일어난 도축장 살인사건 현장에서 발견된 칼에 남겨진 지문과 같다는 사실이 밝혀지면서 새로운 국면을 맡는다. 강철중은 죽은 피해 학생과 어울려 다녔다는 친구 3명을 만나 단서를 찾기 시작한다. 아이들이 얼마 전 ‘거성’이란 회사에 취업했다는 사실을 알아낸 강철중은 이 사건이 ‘거성 그룹’과 관계 있다는 것을 감지하고 ‘거성 그룹’의 회장인 ‘이원술’(정재영)의 뒤를 쫓기 시작한다. 한편, 자신의 사업체마다 나타가서 훼방을 놓는 강철중 때문에 심기가 불편해진 이원술 역시 조용히 반격을 준비 하는 데…",https://images.justwatch.com/poster/53310413/s276/public-enemy-returns.webp,"[('Naver Store', ['₩6,050', 'HD'])]"
"아르헨티나여, 나를 위해 울어주나요?",Do U Cry 4 Me Argentina?,(2005),"[('Watcha', ['정액제', 'HD'])]",,"['77%', '7.3']",['드라마'],['1시간 33분'],['Bae Youn Suk'],"['Kim Borum', 'Bang Hyoun Sik']","우리는 모르고 있었지만 아르헨티나에는 꽤 많은 한국 이민자들이 살고 있다. 신인 감독인 배연석의 영화는 한국인 1.5세대들의 불안과 소외감을 다루고 있으며, 이들이 이러한 어려움을 극복하고, 삶을 성취해나가는 과정을 그리고 있다. 한국인 이민자들의 일상을 보여주면서 한국 교민 사회 속의 사회적이고 개인적인 갈등도 담아낸다.",https://images.justwatch.com/poster/39013468/s276/areuhentinayeo-nareul-wihae-uleojunayo.webp,"[('Naver Store', ['₩1,000'])]"
프라이스리스,Hors de prix,(2006),,,"['73%', '7.0 (31k)']","['로맨스 , Made in Europe , 코미디']",['1시간 44분'],['Pierre Salvadori'],"['Gad Elmaleh', 'Audrey Tautou', 'Marie-Christine Adam', 'Vernon Dobtcheff', 'Jacques Spiesser', 'Annelise Hesme', 'Charlotte Vermeil', 'Claudine Baschet', 'Laurent Claret', 'Jean de Coninck', 'Blandine Pélissier', 'Philippe Vendan-Borin', 'Bernard Bourdeau', 'Didier Brice', 'Frédéric Bocquet', 'Jean-Michel Lahmi', 'Guillaume Verdier']","이렌느 돈 많은 남자와 결혼하여 행복한 인생을 살고 싶은 소박한(?) 꿈을 가진 사랑스러운 작업녀. 오늘도 그녀를 아름다운 인생으로 인도 할 눈먼 왕자님(?)을 찾기 위해 열심히 포획활동을 펼치던 중 레이더망에 포착된 한 남자! 멀끔한 외모에, 로맨틱한 매너, 그리고 백만장자처럼 보이는 쟝과 스위트룸에서 달콤한 하룻밤을 보내게 된다. 다음날 아침 밝혀진 쟝의 정체는 신분을 숨긴채 이렌느에게 접근한 호텔의 웨이터였던것! 실망한 이렌느는 쟝을 무참히 떠나지만, 이미 사랑에 빠져버린 쟝은 그녀를 쉽게 놓아줄 리 없다! 남은 재산을 모두 털어 단 한번 화려한 데이트를 선물하지만, 그녀의 꿈을 이루어주기에 쟝은 너무나 가난해! 그냥 작업의 기본만 가르쳤을뿐인데… 이제는 나보다 더 잘나가는 작업남이 된 그 남자! 버스 떠난 뒤, 손 흔들어도 되나요?? 이렌느의 신분상승을 향한 작업은 날로 번창해 가고, 이에 질투심을 느낀 쟝도 작업전선(?)에 뛰어 들게된다. 이렌느에게 전수받은 고급기술을 연마한 쟝은 어느새 무한한 매력을 발산하며 여인들의 마음을 흔들어 놓는 훌륭한 작업남이 되어간다. 이렌느는 자신을 떠나 아름다운 킹카가 되어 돌아온 그 남자가 자꾸만 신경이 쓰이고, 쟝도 그런 이렌느에게 유혹의 손길을 뻗쳐오는데… 과연 그녀는 신데렐라의 꿈을 버리고 진정한 사랑을 찾을 수 있을까?",https://images.justwatch.com/poster/93351838/s276/hors-de-prix.webp,"[('Naver Store', ['₩1,200', 'HD'])]"
착신아리: 원 미스 콜,One Missed Call,(2008),,"[('Naver Store', ['₩1,300', 'HD'])]","['54%', '4.0 (31k)']","['스릴러 , 공포']",['1시간 23분'],['Eric Valette'],"['Shannyn Sossamon', 'Edward Burns', 'Ana Claudia Talancón', 'Ray Wise', 'Azura Skye', 'Johnny Lewis', 'Jason Beghe', 'Margaret Cho', 'Meagan Good', 'Rhoda Griffis', 'Dawn Dininger', 'Ariel Winter', 'Sarah Jean Kubik', 'Raegan Lamb', 'Karen Beyer', 'Alana Locke', 'Dave Spector', 'Mary Lynn Owen', 'Roy McCrerey', 'Lauren Peyton', 'Greg Corbett', 'Donna Biscoe', 'Edith Ivey', 'Wilbur Fitzgerald', 'Bart Hansard', 'Randy McDowell', 'Jody Thompson', 'Geoff McKnight', 'Kate Kneeland', 'Bob Seel', 'Jason Horgan', 'Rona Nix', 'Kaira Akita', 'Jeff Portell', 'Luke Michael Williams', 'Brian Beegle', 'Kendyl McCray', 'DeMontrez Spears', 'Amber Wallace', 'Dana Abercrombie', 'John Jason Bailey', 'Matthew Browning', 'J.C. Doler', 'Kelly Finley', 'Shaun Gilmer', 'Laura Harring', 'Anthony B. Harris', 'Blake Hester', 'Daisy Jade', 'Jason H. Karniol', 'Robert Keith Kelly', 'Kasia Kowalczyk', 'Shaun Michael Lynch', 'Faye Yvette McQueen', 'Kelly Natividade', ""Joe O'Shea"", 'Joe Przedwiecki', 'Anthony Singleton', 'Brian Spencer', 'Stacey Turner']","베스 레이몬드는 두 친구의 의문의 죽음을 목격한 후 극심한 공포감에 휩싸인다. 두 친구는 죽기 며칠 전 이상한 음성 메시지를 받았는데, 그 메시지에는 공포에 질린 자기 자신들의 목소리가 담겨있고, 메시지가 들어온 시간에 정확히 그들이 의문사를 당했던 것. 친구들의 죽음을 미리 알려준 전화기의 정체에 대해 베스는 경찰에 알리지만 경찰들은 이를 무시한다. 하지만 자신의 동생이 베스의 친구들과 동일하게 의문사한 경찰 잭은 베스에 말에 귀를 기울리고 잭은 베스와 이 미스터리를 풀어나가기 시작한다.",https://images.justwatch.com/poster/10691713/s276/one-missed-call-2008.webp,"[('wavve', ['₩4,950', 'HD']), ('Naver Store', ['₩4,950', 'HD'])]"
