제목,원제,개봉일,스트리밍,대여,평점,장르,재생 시간,감독,출연진,시놉시스,이미지,구매
산타 클로스,The Santa Clause,(1994),"[('Disney Plus', ['정액제', '4K'])]",,"['73%', '6.5 (109k)']","['판타지 , 코미디 , 드라마 , 가족']",['1시간 37분'],['John Pasquin'],"['Tim Allen', 'Judge Reinhold', 'Wendy Crewson', 'Eric Lloyd', 'David Krumholtz', 'Larry Brandenburg', 'Mary Gross', 'Paige Tamada', 'Peter Boyle', 'Judith Scott', 'Jayne Eastwood', 'Melissa King', 'Bradley Wentworth', 'Azura Bates', 'Joshua Satok', 'Zachary McLemore', 'Joyce Guy', 'Lindsay Lupien', 'Alexandra Petrocci', 'Jesse Collins', 'David-Paul Grove', 'Steve Vinovich', 'Aimee McIntyre', 'Tabitha Lupien', 'Lachlan Murdoch', ""Dennis O'Connor"", 'David Sparrow', 'Ron Hartmann', 'Nic Knight', 'Scott Wickware', 'Gene Mack', 'Brett Moon', 'Ryan Moon', 'Jack Newman', 'Michael Caruana', 'Micha Jackson', 'Cody Jones', 'Brian Reilly', 'Gordon Masten', 'Philip Williams', 'Chris Benson', 'Laura Catalano', 'Peter Kosaka', 'Ivanka Kotalto', 'Todd Davis', 'Marc Pichette', 'John Pasquin', 'Tony Krolo', 'Jimmy Labriola', 'Steve Kosaka', 'Lawrence Nakamura', 'Hun Sun Tran', 'Steve Tsukamoto', 'Frank Welker', 'Kerrigan Mahan', 'Bob Dermer', 'Nina Keogh', 'Zayna Aston', 'Bruce Philp', 'Ken Wyke']","완구 회사의 마케팅 팀장 스캇(Scott Calvin: 팀 알렌 분)은 최근 아내와 이혼하며 혼자 살며 전처 로라(Laura: 웬디 크루손 분)와의 사이에 찰리(Charlie: 에릭 로이드 분)란 아들이 있다. 이혼 후 스캇과 찰리의 어색하고 부자연한 관계는 '희한한' 운명의 장난에 의해 스캇이 산타 클로스가 되어버린 이후부터 따뜻하고 다정한 관계로 바뀌게 된다. 어느 크리스마스 이브, 산타 클로스가 스캇의 지붕에서 떨어져 죽었을 때, 스캇은 그의 옷 속에 간직된 카드의 조항대로 산타의 옷을 입게 된다. 그 순간 스캇과 찰리는 순록이 있는 마차에 이끌려 북극에 도착하게 된다. 그곳에서 이들 부자는 요정들의 대장인 버나드(Bernard: 데이비드 크룸훌츠 분)를 만난다. 버나드는 산타의 옷을 입는 순간, 그 옷을 입는 사람은 반드시 산타의 의무와 책임을 떠맡아야 한다는 조항을 스캇에게 들려준다. 스캇은 갑작스러운 자신의 신분 변화에 황당해 한다. 반면 찰리는 어떠한가? 당연히 날뛰듯 좋아한다. 졸지에 산타가 된 스캇은 그후 12개월 동안 몸무게가 늘더니 급기야 엄청나게 비대해져 버린다. 게다가 아침에 말끔히 면도를 해도 오후가 되면 덥수룩하게 턱수염과 구렛나루가 자라난다. 그는 나름대로 고군분투하며 자신의 모습을 변호하려고 애쓰지만 결국 산타의 모습을 인정하고 만다. 스캇은 찰리, 그리고 여덟 마리의 순록과 함께 산타의 존재를 증명하기 위한, 신나는 모험을 펼친다. 그리하여 마침내 스캇은 진짜 산타가 되어버린다.",https://images.justwatch.com/poster/147273336/s276/the-santa-clause.webp,"[('wavve', ['₩5,500', 'HD']), ('Naver Store', ['₩5,500', 'HD'])]"
중경삼림,重慶森林,(1994),"[('Watcha', ['정액제', 'HD'])]","[('Naver Store', ['₩2,500', 'HD'])]","['87%', '8.1 (72k)']","['코미디 , 로맨스 , 드라마 , 범죄']",['1시간 43분'],['Wong Kar-wai'],"['Brigitte Lin', 'Tony Leung Chiu-wai', 'Faye Wong', 'Takeshi Kaneshiro', 'Valerie Chow', 'Piggy Chan', 'Kwan Lee-Na', '黄志明', 'Leung San', 'Rico Chu Tak-On', 'Lynne Langdon', 'Vickie Eng']","경찰 223은 헤어진 옛 애인을 기다리며, 1달 동안 그녀에게서 연락이 오지 않으면 그녀를 잊기로 마음먹는다. 같은 시간, 마약 딜러는 자신을 배신한 마약 중개인을 제거한 뒤 술집을 찾고 그곳에서 경찰 223은 술집으로 처음 들어오는 여자를 사랑하겠노라 마음먹는다. 한편 패스트푸드점에서 일하는 점원 페이는 언제나처럼 똑같은 샐러드를 고른 경찰 663을 남몰래 좋아하고 있다. 어느 날, 경찰 663의 애인이 이별의 편지와 함께 경찰 663의 아파트 열쇠를 페이의 가게에게 맡긴다. 페이는 경찰 663이 집을 비운 사이 남아있는 그녀의 흔적을 하나 둘 지워나가는데...",https://images.justwatch.com/poster/255482769/s276/junggyeongsamrim.webp,"[('Naver Store', ['₩6,500', 'HD'])]"
당신이 잠든 사이에,While You Were Sleeping,(1995),"[('Disney Plus', ['정액제', 'HD'])]",,"['75%', '6.7 (96k)']","['로맨스 , 코미디 , 드라마']",['1시간 43분'],['Jon Turteltaub'],"['Sandra Bullock', 'Bill Pullman', 'Peter Gallagher', 'Peter Boyle', 'Jack Warden', 'Glynis Johns', 'Micole Mercurio', 'Jason Bernard', 'Michael Rispoli', 'Ally Walker', 'Monica Keena', 'Ruth Rudnick', 'Marcia Wright', 'Dick Cusack', 'Thomas Q. Morris', 'Bernie Landis', 'James Krag', 'Rick Worthy', 'Marc Grapey', 'Joel Hatch', 'Mike Bacarella', 'Peter Siragusa', 'Krista Lally', 'Ann Whitney', 'Margaret Travolta', 'Shea Farrell', 'Kate Reinders', 'Susan Messing', 'Richard Pickren']","루시는 비록 초라한 아파트와 고양이 한 마리 그리고 토큰 판매부스에서 일하는 친구가 몇 명 있을 뿐 정작 가장 소중한 사람들인 부모나 가족이 없다. 그런 루시는 지금 넋이 나갈 정도로 잘 생긴 남자와 사랑에 빠져 있다. 그러나 루시는 그를 단 한번이라도 만난 적도 없고, 얘기를 나눠보지도 못했다. 루시가 짝사랑하는 그 남자는 어느날 아침 불량배들에게 떠밀려 플랫폼의 철도 위로 떨어지고 결국 혼수상태로 빠진다.",https://images.justwatch.com/poster/86804303/s276/dangsini-jamdeun-saie.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
러브레터,ラブレター,(1995),"[('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD'])]","['81%', '7.3']","['드라마 , 로맨스']",['1시간 57분'],['Shunji Iwai'],"['Miho Nakayama', 'Etsushi Toyokawa', 'Miki Sakai', 'Takashi Kashiwabara', 'Ranran Suzuki', 'Ken Mitsuishi', 'Mariko Kaga', 'Bunjaku Han', 'Katsuyuki Shinohara', 'Emiko Nagata', 'Kaori Oguri', 'Toshiya Sakai', 'Keiichi Suzuki', 'Tomorowo Taguchi', 'Hiroshi Kanbe', 'Sumi Mutoh', 'Kumi Nakamura', 'Sansei Shiomi']","사랑했던 연인 후지이 이츠키가 죽은 지 2년. 그의 약혼녀 와타나베 히로코는 여전히 그를 잊지 못하고 있다. 추모식 날, 히로코는 그의 중학교 졸업 앨범에서 지금은 이미 국도가 되어 버린 그의 중학교 시절 주소를 발견한다. 그리운 마음에 안부를 묻는 편지를 띄우는 히로코. 하지만 며칠 후, 후지이 이츠키로부터 거짓말처럼 답장이 날아오고, 히로코는 편지를 보낸 그 사람이 그와 같은 이름을 지닌 여자이며 그의 중학교 동창이라는 것을 알게 된다. 후지이는 히로코의 부탁으로 중학교 시절을 추억하고, 아름다웠던 중학교 시절의 이야기가 히로코에게 편지를 통해 들려진다.",https://images.justwatch.com/poster/238965795/s276/reobeu-reteo.webp,
아멜리에,Le Fabuleux Destin d'Amélie Poulain,(2001),,"[('wavve', ['₩1,200', 'HD'])]","['88%', '8.3 (730k)']","['코미디 , Made in Europe , 로맨스']",['2시간 2분'],['Jean-Pierre Jeunet'],"['Audrey Tautou', 'Mathieu Kassovitz', 'Rufus', 'Lorella Cravotta', 'Serge Merlin', 'Jamel Debbouze', 'Clotilde Mollet', 'Claire Maurier', 'Isabelle Nanty', 'Dominique Pinon', 'Artus de Penguern', 'Yolande Moreau', 'Urbain Cancelier', 'Maurice Bénichou', 'Michel Robin', 'Andrée Damant', 'Claude Perron', 'Armelle', 'Ticky Holgado', 'André Dussollier', 'Eugène Berthier', 'Charles-Roger Bour', 'Kevin Dias', 'Flora Guiet', 'Amaury Babault', 'Marion Pressburger', 'Luc Palun', 'Fabienne Chaudat', 'Dominique Bettenfeld', 'Jacques Viala', 'Fabien Béhar', 'Jonathan Joss', 'Jean-Pierre Becker', 'Jean Darie', 'Thierry Gibault', 'François Bercovici', 'Franck Monier', 'Guillaume Viry', 'Valérie Zarrouk', 'Marie-Laure Descoureaux', 'Sophie Tellier', 'Gérald Weingand', 'François Viaur', 'Paule Daré', 'Marc Amyot', 'Myriam Labbé', 'Jean Rupert', 'Frankie Pain', 'Julianna Kovacs', 'Philippe Paimblanc', 'Mady Malroux', 'Monette Malroux', 'Robert Gendreu', 'Valériane de Villeneuve', 'Isis Peyrade', 'Raymonde Heudeline', 'Christiane Bopp', 'Thierry Arfeuillères', 'Jerry Lucas', 'Patrick Paroux', 'François Aubineau', 'Philippe Beautier', 'Karine Asure', 'Régis Iacono', 'Franck-Olivier Bonnet', 'Alain Floret', 'Jean-Pol Brissart', 'Frédéric Mitterrand', 'Laurent Delpit', 'Manoush', 'Jacques Thébault', 'Dean Baykan', 'Clément Chebli', 'Eloïse Labro', 'Rudy Galindo', 'Federico Martín Bahamontes', 'Sister Rosetta Tharpe', 'Jean-Michel Larqué', 'Thierry Roland']","오랜만에 느끼는 아빠의 다정한 손길에 두근거리는 심장을 심장병이라고 오해한 아빠 덕분에 학교는 구경도 못해본 아멜리에. 노틀담 성당에서 뛰어내린 관광객에 깔려 엄마가 하늘 나라로 가 버리고, 유일한 친구 금붕어마저 자살을 기도한 뒤 그녀는 정말로 외톨이가 된다. 하지만 어느날 빛 바랜 사진과 플라스틱 군인, 구슬이 가득 담긴 낡은 상자를 우연히 발견하면서, 그녀에게 마법 같은 일들이 시작된다. 주변 사람들에게 행복을 찾아주는 기쁨을 통해 삶의 행복을 발견했다고 굳게 믿던 그 순간 그녀의 심장이 또다시 두근거리기 시작하는데...",https://images.justwatch.com/poster/256185861/s276/amelrie.webp,"[('Naver Store', ['₩1,200', 'HD'])]"
크리스마스 건너뛰기,Christmas with the Kranks,(2004),,"[('Naver Store', ['₩1,300', 'HD'])]","['66%', '5.4 (47k)']","['가족 , 코미디']",['1시간 39분'],['Joe Roth'],"['Tim Allen', 'Jamie Lee Curtis', 'Dan Aykroyd', 'M. Emmet Walsh', 'Elizabeth Franz', 'Erik Per Sullivan', 'Cheech Marin', 'Jake Busey', 'Austin Pendleton', 'Tom Poston', 'Julie Gonzalo', 'René Lavan', 'Caroline Rhea', 'Felicity Huffman', 'Patrick Breen', 'John Short', 'Bonita Friedericy', 'David Hornsby', 'Kevin Chamberlin', 'Lyndon Smith', 'Mark Christopher Lawrence', 'Rachel L. Smith', 'Vernee Watson-Johnson', 'Arden Myrin', 'Jan Hoag', 'Joe Guzaldo', 'David L. Lander', 'Kim Rhodes', ""Patrick O'Connor"", 'Doug Cox', 'Matt Walsh', 'Andrew Daly', 'Dawn Didawick', 'Cary Thompson', 'Julia Roth', 'Taylor Block', 'Eryn Nicole Gonsalves', 'Chelsea Broussard', 'Paul Taylor', 'J.P. Romano']","크리스마스를 건너뛰기 위한 크랭크 부부의 미션임파서블!사랑하는 딸이 페루로 봉사여행을 떠난 후 다소 쓸쓸한 크리스마스를 보내게 된 루더 크랭크와 그의 아내 노라는 중대결심을 한다. 올해는 연중행사처럼 치러 오던 트리 꾸미기, 집 치장하기 등 크리스마스와 관련한 모든 것을 건너뛰고 카리브 해로 여행을 떠나기로 한 것이다. 이 때문에 크랭크 가족의 집은 그들이 사는 헴록 스트리트에서 유일하게 크리스마스 치장이 없는 집이 된다. 크리스마스 치장으로 유명한 헴록 스트리트가 크랭크 집 때문에 지역 신문에서 주최하는 다양한 경연대회에서 수상할 가능성이 희박해지자, 이웃들은 강한 불만감을 표출하고 급기야 크랭크 부부에게 항의하기 시작한다.이웃들의 반발에도 아랑곳 하지 않고 차근차근 여행 준비를 하던 크랭크 부부에게 딸에게서 걸려온 전화 한 통화는 이 모든 상황을 바꾸어 놓는다. 바로 딸이 아빠, 엄마와 크리스마스를 보내기 위해 여행 일정을 축소하고 돌아온다는 것. 그것도 자신의 약혼자와 함께 오겠다는 것이다. 놀란 루더와 노라 부부는 얼마남지 않은 시간동안에 모든 것을 원래의 크리스마스 분위기로 돌려놓기 위해 고군분투하고 이 사실을 알게 된 이웃들도 얼마 남지 않는 시간 동안 크랭크 부부의 크리스마스 파티 준비를 위해 한바탕 소동을 벌이는데...",https://images.justwatch.com/poster/93535333/s276/christmas-with-the-kranks.webp,"[('Naver Store', ['₩5,000', 'HD'])]"
타이타닉,Titanic,(1997),"[('Disney Plus', ['정액제', 'HD'])]",,"['87%', '7.8 (1m)']","['드라마 , 로맨스']",['3시간 14분'],['James Cameron'],"['Leonardo DiCaprio', 'Kate Winslet', 'Billy Zane', 'Kathy Bates', 'Frances Fisher', 'Gloria Stuart', 'Bill Paxton', 'Bernard Hill', 'David Warner', 'Victor Garber', 'Jonathan Hyde', 'Lewis Abernathy', 'Suzy Amis', 'Nicholas Cascone', 'Danny Nucci', 'Jason Barry', 'Lew Palter', 'Eric Braeden', 'Ewan Stewart', 'Bernard Fox', 'Ioan Gruffudd', 'Jonny Phillips', 'Edward Fletcher', 'Scott G. Anderson', 'Martin East', 'Gregory Cooke', 'Alexandrea Owens', 'Seth Adkins', 'Michael Ensign', 'Anatoly M. Sagalevitch', 'Martin Hub', 'Mark Lindsay Chapman', 'Richard Graham', 'Paul Brightwell', 'Craig Kelly', 'Ron Donachie', 'Charlotte Chatton', 'Fannie Brett', 'Jenette Goldstein', 'Camilla Overbye Roos', 'Linda Kerns', 'Amy Gaipa', 'Martin Jarvis', 'Rosalind Ayres', 'Rochelle Rose', 'Jonathan Evans-Jones', 'Rocky Taylor', 'Liam Tuohy', 'Simon Crane', 'James Lancaster', 'Elsa Raven', 'Reece P. Thompson III', 'Laramie Landis', 'Mark Rafael Truitt', 'John Walcutt', 'Terry Forrestal', 'Derek Lea', 'Richard Ashton', 'Sean Nepita', 'Brendan Connolly', 'David Cronnelly', 'Garth Wilton', 'Richard Fox', 'Nick Meaney', 'Kevin Owers', 'Mark Capri', 'Marc Cass', 'Paul Herbert', 'Emmett James', 'Chris Byrne', 'Oliver Page', 'James Garrett', 'Erik Holland', 'Jari Kinnunen', 'Anders Falk', 'Barry Dennen', 'Vern Urich', 'Rebecca Klingler', ""Tricia O'Neil"", 'Kathleen S. Dunn', 'Romeo Francis', 'Mandana Marino', 'Van Ling', 'Bjørn Olsen', 'Dan Pettersson', 'Shay Duffin', 'Greg Ellis', 'Diana Morgan', 'Kris Andersson', 'Bobbie Bates', 'Aaron James Cash', 'Anne Fletcher', 'Edmond Alan Forsyth', 'Andie Hicks', 'Scott Hislop', 'Stan Mazin', 'Lisa Ratzin', 'Julene Renee', 'Brian Walsh', 'Alexandra Boyd', 'James Cameron', 'Mike Butters', 'Bruno Campolo', 'Kevin De La Noy', 'Tony Kenny', 'Sean Lawlor', 'Don Lynch', 'Johnny Martin', 'Ryan McClurkin', 'Meghan McLeod', ""Mike O'Neal"", 'Phil Parlapiano', 'Steven Quale', 'R. Gern Trowbridge', 'Olivia Rosewood', 'John Slade']",17세기 엄격한 사회 질서에 숨막혀 하는 미국 상류층 로즈는 사교계의 굴레에서 벗어나지 못하는 어머니와 권위적인 재벌 귀족 약혼자와 함께 미국으로 향하는 타이타닉호 1등실에 승선한다. 부두의 선술집에서 도박으로 운 좋게 타이타닉호의 3등실 티켓을 얻은 가난한 화가 잭 역시 아슬아슬하게 배에 승선한다. 첫 눈에 로즈에게 반한 잭은 갑판에서 바다로 몸을 던지려 하는 로즈를 발견하고 재치 있는 언변과 행동으로 그녀의 생명을 구한다. 이 사건을 계기로 1등실의 저녁식사에 초대받게 되고 서로에게 끌리는 자신들을 발견한다.,https://images.justwatch.com/poster/113608522/s276/taitanig.webp,"[('Naver Store', ['₩5,500', 'HD']), ('wavve', ['₩7,150', 'HD'])]"
폴라 익스프레스,The Polar Express,(2004),,"[('Naver Store', ['₩1,300', 'HD'])]","['75%', '6.6 (193k)']","['판타지 , 애니메이션 , 코미디 , 가족']",['1시간 40분'],['Robert Zemeckis'],"['Tom Hanks', 'Leslie Zemeckis', 'Eddie Deezen', 'Nona Gaye', 'Peter Scolari', 'Michael Jeter', 'Josh Hutcherson', 'Daryl Sabara', 'Jimmy Bennett', 'Brendan King', 'Andy Pellick', 'Josh Eli', 'Mark Mendonca', 'Mark Goodman', 'Jon Scott', 'Gregory Gast', 'Sean Scott', 'Gordon Hart', 'Chris Coppola', 'Julene Renee', 'Charles Fleischer', 'Steven Tyler', 'Phil Fondacaro', 'Debbie Lee Carrington', 'Mark Povinelli', 'Ed Gale', 'Dante Pastula', 'André Sogliuzzo', 'Isabella Peregrina', ""Aidan O'Shea"", 'Aaron Hendry', 'Kevin C. Carr', 'Bee Jay Joyer', 'Jena Carpenter', 'Karine Mauffrey', 'Elisabeth P. Carpenter', 'Bill Forchion', 'Devin Henderson', 'Sagiv Ben-Binyamin', 'Ashly Holloway', ""Jimmy 'Jax' Pinchak"", 'Chantel Valdivieso', 'Hayden McFarland', 'Connor Matheus', 'Evan Sabara', 'Jack Angel', 'Rodger Bumpass', 'Dylan Cash', 'Cody Klop', 'Patrick Stogner']","환상과 모험, 꿈과 희망을 싣고 떠난다! 북극행 크리스마스 특급열차 폴라 익스프레스!! “기차가 어디로 가는지는 중요하지 않아. 중요한 건 그 기차에 올라 타겠다고 결심하는 거지!” 눈 오는 크리스마스 이브, 한 소년이 잠에서 깨어 뭔가를 기다리고 있다. 그것은 바로 산타의 썰매소리!! '과연 내가 그 소리를 들을 수 있을까?' 자정을 5분 남겨둔 시각, 갑자기 들리는 굉음에 소년은 화들짝 놀라 유리창의 성에를 닦고 밖을 내다보니 눈 앞에서 펼쳐진 건 너무나 놀라운 광경! 검은색 기차가 거친 엔진소리를 내뿜으며 그의 집 앞에 멈춰서는 것이 아닌가? 소년은 잠옷 차림에 슬리퍼를 신고 뛰어나간다. 기차의 차장은 소년을 기다리고 있었다는 듯 말을 건넨다. '탈 거니?' '어디로 가는 거죠?' 소년이 묻자 차장은 대답한다. '물론 북극으로 가는 거지. 이건 북극행 특급열차 폴라 익스프레스야!' 소년은 폴라 익스프레스를 타고 기나긴 여행길에 오른다. 그리고 그 여행길에서 소년은 인생의 놀라운 신비를 발견하면서 차츰 자아를 찾게 되는데…",https://images.justwatch.com/poster/185613103/s276/the-polar-express.webp,"[('Naver Store', ['₩4,950', 'HD'])]"
펄프 픽션,Pulp Fiction,(1994),"[('wavve', ['정액제', 'HD'])]",,"['95%', '8.9 (1m)']","['스릴러 , 드라마 , 범죄']",['2시간 34분'],['Quentin Tarantino'],"['John Travolta', 'Samuel L. Jackson', 'Uma Thurman', 'Bruce Willis', 'Ving Rhames', 'Harvey Keitel', 'Eric Stoltz', 'Tim Roth', 'Amanda Plummer', 'Maria de Medeiros', 'Quentin Tarantino', 'Christopher Walken', 'Rosanna Arquette', 'Peter Greene', 'Duane Whitaker', 'Angela Jones', 'Phil LaMarr', 'Steve Buscemi', 'Bronagh Gallagher', 'Laura Lovelace', 'Frank Whaley', 'Burr Steers', 'Paul Calderon', 'Jerome Patrick Hoban', 'Michael Gilden', 'Gary Shorelle', 'Susan Griffiths', 'Eric Clark', 'Joseph Pilato', 'Brad Blumenthal', 'Lorelei Leslie', 'Emil Sitka', 'Brenda Hillhouse', 'Chandler Lindauer', 'Sy Sher', 'Robert Ruth', 'Rich Turner', 'Don Blakely', 'Carl Allen', 'Karen Maruyama', 'Kathy Griffin', 'Venessia Valentino', 'Linda Kaye', 'Stephen Hibbert', 'Alexis Arquette', 'Julia Sweeney', 'Lawrence Bender', 'Cie Allman', 'Rene Beard', 'Lori Pizzo', 'Glendon Rich', 'Devan Richardson', 'Ani Sava', 'Richard Rossi']","펌프킨와 허니 버니가 레스토랑에서 강도 행각을 벌이기 시작한다. 빈센트와 그 동료 쥴스는 두목의 금가방을 찾기 위해 다른 건달이 사는 아파트를 찾아간다. 마르셀러스는 부치에게 돈을 주며 상대 선수에게 져 주라고 하지만 부치는 상대 선수를 때려 눕히고 도망치다, 어릴 때 아버지에게 물려받은 시계를 찾기 위해 아파트로 향한다. 아무런 상관 없이 보이는 이 사건들이 서로 얽히고 섥히면서 예상치 못한 인과관계가 만들어지는데...",https://images.justwatch.com/poster/154105114/s276/peolpeu-pigsyeon.webp,
이터널 선샤인,Eternal Sunshine of the Spotless Mind,(2004),"[('Netflix', ['정액제', 'HD']), ('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD']), ('Naver Store', ['₩1,200', 'HD'])]","['90%', '8.3 (959k)']","['SF , 드라마 , 로맨스']",['1시간 48분'],['Michel Gondry'],"['Jim Carrey', 'Kate Winslet', 'Kirsten Dunst', 'Mark Ruffalo', 'Elijah Wood', 'Tom Wilkinson', 'Jane Adams', 'David Cross', ""Deirdre O'Connell"", 'Thomas Jay Ryan', 'Ryan Whitney', 'Lola Daehler', 'Debbon Ayer', 'Gerry Robert Byrne', 'Brian Price', 'Josh Flitter', 'Paulie Litt', 'Amir Ali Said', 'Lauren Adler']","조엘은 아픈 기억만을 지워준다는 라쿠나사를 찾아가 헤어진 연인 클레멘타인의 기억을 지우기로 결심한다. 기억이 사라져 갈수록 조엘은 사랑이 시작되던 순간, 행복한 기억들, 가슴 속에 각인된 추억들을 지우기 싫어지기만 하는데... 당신을 지우면 이 아픔도 사라질까요? 사랑은 그렇게 다시 기억된다.",https://images.justwatch.com/poster/256614657/s276/iteoneol-seonsyain.webp,"[('wavve', ['₩4,000', 'HD']), ('Naver Store', ['₩5,000', 'HD'])]"
