제목,가중치평점
류이치 사카모토: 코다,6.1922022565817265
트로이 그레이트 워,5.840252820727157
커다랗고 커다랗고 커다란 배,5.840252820727157
땡큐 포 유어 서비스,6.421235957818153
더블 데이트 대 소동,5.893501880484771
스트라튼,5.320126410363578
뜻밖의 룸메이트,5.820126410363578
플랜 비,5.792202256581726
더 맨션,5.426835213818104
포인트 블랭크,5.733000663700507
몬스터 하우스,5.737287326129804
레이서 앤 제일버드,6.070126410363578
제미니,5.620126410363579
네베스타: 유령신부,5.460168547151437
우드 쇼크,5.532202256581726
골드,5.812202256581726
미국에서 가장 미움받는 여인,5.996101128290863
더 미드와이프,6.126835213818104
A Mermaid's Tale,5.840252820727157
The First Shot,5.840252820727157
드론 컨트롤러,5.576101128290864
한밤의 황당한 저주,5.693501880484771
눈동자가 닮았다,5.960168547151437
작은 사탄,5.7233754701211925
헌티드,5.452202256581726
안나 카레니나: 브론스키 백작의 사랑,5.840252820727157
몽 가르송,5.832202256581726
후난성 전투,5.840252820727157
데드 앤트 - 거대개미의 습격,5.632202256581726
Dany Boon: Des Hauts-De-France,5.840252820727157
포크레인,5.840252820727157
나는 다른 언어로 꿈을 꾼다,6.508715897558375
학살기관,5.840252820727157
갑철성의 카바네리 총집편 후편 불타는 생명,5.840252820727157
폭력의 씨앗,5.840252820727157
파이널 포트레이트,6.09566792032318
특수기동대 3: 언더 시즈,5.3087158975583755
더 프로디지,5.876101128290863
마틸다: 황제의 연인,5.660168547151438
이웃의 아내,5.276101128290863
애나벨 : 잊혀지지 않는 선율,5.426835213818104
빛이 있으라,5.460168547151437
다마스커스: 최후의 미션,5.660168547151438
흑집사: 북 오브 더 아틀란틱,6.212202256581726
어웨이크닝 더 조디악,5.493501880484771
Tropical Night,5.840252820727157
로마의 휴일,5.840252820727157
"Oh, Hello on Broadway",6.460168547151437
인시디어스 : 죽음의 병원,5.265858754701233
스텝 바이 스텝,6.326835213818104
폴카 킹,5.950847021762201
천국으로 가는 계단: 차이 구어 치앙의 예술 세계,6.132202256581726
더 가디언즈,6.126835213818104
롬복,6.208715897558376
길,5.840252820727157
해피 어게인,6.320126410363578
굿맨 조,5.81463738935533
앙가말리 사람들,7.040112364767625
드라큘라: 모로이의 전설,5.840252820727157
이스케이프 파이터,5.840252820727157
스트롱 아일랜드,6.080144468986947
출동! 소방관 샘: 외계인 대소동,5.840252820727157
납치해주세요,5.984556809212069
조앤 디디온의 초상,6.393501880484771
레인보우: 나의 사랑,5.840252820727157
금단의 비즈니스,6.716543723541491
SPF-18,4.520126410363579
Uncertain Glory,5.840252820727157
The Teacher,6.012202256581726
피드,5.960168547151437
걸프렌드 데이,5.565858754701233
최저,5.840252820727157
언레스트: 누워서 싸우는 사람들,6.426835213818104
"오늘 밤, 엄마를 찾지 마",5.540112364767625
퓨리어스,5.9944301832726605
두근두근,5.840252820727157
안 핸섬한 형사 핸섬: 넷플릭스 미스터리 무비,5.520126410363579
미스터 쉐프,6.026835213818105
화광여인,5.840252820727157
강철비,6.540112364767625
무지개 너머: 드래그 퀸 마샤 P 존슨,6.360168547151438
하산 미나즈의 금의환향,7.316101128290864
킹메이커 로저 스톤,6.769182843900785
엘리스의 50가지 그림자,5.840252820727157
모스트 데인저러스 게임,5.840252820727157
거대 불개미의 습격,5.532202256581726
"Norm Macdonald: Hitler's Dog, Gossip & Trickery",6.326835213818104
더 복서,6.060168547151438
자칼,5.373445698100959
이웃집 테러리스트,5.760168547151437
불면의 저주,5.840252820727157
더 스톨런,5.732202256581726
스페이스 워,5.840252820727157
교회오빠 개빈,5.993501880484771
Vixen: The Movie,5.972202256581726
소원을 이뤄드립니다,6.326835213818104
펭귄 - 위대한 모험 2,5.840252820727157
내 남자의 결혼식,5.812202256581726
데미갓 워즈,5.392202256581726
키스 앤 크라이,6.126835213818104
행복 원정대: 알래스카에서 멕시코까지,5.870126410363579
Out of Thin Air,5.993501880484771
대탈주: 디비전 19,5.493501880484771
아이 빌리브,5.840252820727157
방가자,5.840252820727157
데이빗 보위: 지기 스타더스트 마지막 날들,6.393501880484771
잉글랜드 이즈 마인,5.82300161184409
선 도그,5.993501880484771
프로젝트 메자,5.512202256581726
비데블: 저주의 어플,5.137287326129804
커버처: 세이브 더 퓨처,5.394430183272661
싸반,5.872202256581726
마이 펫 다이노소어,5.472202256581726
알리의 웨딩,6.370126410363579
Given,6.212202256581726
아메리칸 레슬러: 더 위저드,6.29350188048477
사하라,5.760168547151437
디지몬 어드벤처 트라이 제5장: 공생,5.840252820727157
타이거 밀크,5.840252820727157
나이트메어 비긴즈,5.452202256581726
정글번치: 최강 악당의 등장,5.752202256581726
알 카포네: 스카페이스의 전설,5.572202256581726
오버로드: 11구역,5.693501880484771
잇 로컬,5.693501880484771
라멘덕후,5.840252820727157
아스널: 리로디드,4.9201264103635785
풍운대전,6.026835213818105
The Last Shaman,5.992202256581726
크리스마스 호러 스토리,5.840252820727157
몬스터 랜드,5.840252820727157
딥,5.512202256581726
낮잠 공주: 모르는 나의 이야기,5.932202256581726
로버트 라이시의 자본주의를 구하라,6.2515730404155185
죄와 벌,5.772202256581727
엘로이즈,5.220126410363578
반드시 잡는다,6.093501880484771
머스탱 아일랜드,5.840252820727157
마린 5: 배틀그라운드,5.840252820727157
해리가 세잘을 만났을 때,5.3900421367878595
꼬마참새 리차드: 아프리카 원정대,5.826835213818104
인간 사냥,5.593501880484771
The B-Side: Elsa Dorfman's Portrait Photography,5.840252820727157
블랙 쉐도우,5.512202256581726
메가 헤드 샤크,5.272202256581727
세일즈맨의 전설,5.252202256581726
더 마우스,5.156101128290863
살인 작가,5.694430183272662
Angel,5.840252820727157
우리집을 찾아온 박스들,5.852202256581727
파리 오페라,5.840252820727157
스토커 : 할로윈 데이,5.840252820727157
극장판 뚝딱뚝딱 밥아저씨: 메가 머신의 역습,5.840252820727157
익스트림 파이트 클럽,5.512202256581726
모차르트: 프라하의 서곡,5.840252820727157
킬링 인 더 무비,5.840252820727157
런던 타운,6.026835213818105
리노,5.840252820727157
골리앗,5.840252820727157
수춘도 2: 수라전장,6.012202256581726
런던 하이스트,5.712202256581726
공조,6.165858754701232
매혹의 스캔들,6.651223475878735
지금부터 들려줄게 록샌의 이야기,5.9944301832726605
사이코패스,5.840252820727157
Jerry Before Seinfeld,6.484556809212069
버닝맨의 뮤즈,5.792202256581726
이스케이프 플랜: 코드네임 제로,5.160168547151438
블루스 인 인디아,5.392202256581726
존베넷 램지 사건의 몽타주,5.984556809212069
기문둔갑,5.752202256581726
Puss in Book: Trapped in an Epic Tale,5.840252820727157
침묵을 거래하는 손,6.1230016118440895
토이무비: 미래대모험,5.840252820727157
코드 기아스 반역의 를르슈 Ⅰ 흥도,5.840252820727157
스파링,5.840252820727157
"아나, 내사랑",6.126835213818104
고스트 하우스,5.270126410363579
특수부대: 스카이 헌터,5.926835213818104
헤로인 vs. 히로인,5.840252820727157
도라에몽 진구의 남극 꽁꽁 대모험,5.840252820727157
조폐국 침입 프로젝트,5.493501880484771
서펀트: 죽음의 협곡,5.840252820727157
A StoryBots Christmas,5.840252820727157
시크릿 슈퍼스타,7.509667084552171
록 마이 하트,5.840252820727157
겟 더 걸,5.672202256581726
공범자들,5.840252820727157
스톰: 위대한 여정,5.840252820727157
퍼스트 킹 왕의 탄생,5.840252820727157
누군가 있다,5.840252820727157
썬샤인 패밀리,6.1701264103635785
제3의 눈,5.712202256581726
파밍 보이즈,5.840252820727157
프리즌 포스트,5.792202256581726
애로우헤드,5.393501880484771
무서운 이야기 미키마우스 할로윈 파이 이야기,5.840252820727157
콜드 헬,5.840252820727157
Jeff Dunham: Relative Disaster,5.952202256581726
문트랩: 타겟 어스,4.720126410363578
프롬 어 하우스 온 윌로우 스트리트,5.004067418860576
그들이 진심으로 엮을 때,6.072202256581726
초행,5.840252820727157
에이리언 어택 2019,5.840252820727157
너의 목소리,5.840252820727157
"사라진 대륙, 아틀란티스",5.840252820727157
벤딩 디 아크: 세상을 바꾸는 힘,5.840252820727157
"러브, 비트, 라임",5.772202256581727
캡쳐,5.493501880484771
카운터펀치,5.840252820727157
Russell Howard: Recalibrate,6.1522022565817265
세라 실버먼: 티끌 한 점,6.2515730404155185
굴라크 수용소의 여인들,5.840252820727157
그렌델,5.840252820727157
보이지 않는,5.840252820727157
데빌 인 더 캐빈,5.312202256581726
더 베일,5.026835213818105
A Violent Life,5.840252820727157
위 스틸 스틸 더 올드 웨이,5.6922022565817265
Body of Deceit,5.840252820727157
컨저링: 저주받은 집,5.840252820727157
크로스 2,5.840252820727157
#리얼리티하이,5.456101128290863
Saving Christmas,5.840252820727157
굿 캅 배드 캅 2,6.270126410363579
라푼젤: 끝나지 않은 이야기,6.093501880484771
루,5.840252820727157
교향시편 에우레카 세븐: 하이 에볼루션 1,5.840252820727157
가족은 괴로워 2,5.840252820727157
툼비루오,5.840252820727157
제멋대로 떨고 있어,5.840252820727157
은판 위의 여인,5.840252820727157
이비자 언데드,5.840252820727157
Bill Burr: Walk Your Way Out,6.7161011282908625
Chervonyi,6.092202256581726
인페르노 타워,5.840252820727157
포르토,5.926835213818104
스페이스 치킨: 마법 부적의 비밀,5.840252820727157
스트리커,5.840252820727157
키즈모노가타리 III 냉혈편,6.593501880484771
라 멜로디,5.840252820727157
페루 - 보물을 품은 그곳으로,5.840252820727157
액시던트,5.840252820727157
리플레이스,5.632202256581726
Judah Friedlander: America Is the Greatest Country in the United States,6.232202256581726
슬래셔 닷컴,5.840252820727157
22년 후의 고백,6.032202256581726
동방박사: 구원의 별을 따라,5.840252820727157
협도연맹: 도둑들의 전쟁,5.760168547151437
샌드 스톰,6.2515730404155185
Something Huge,5.840252820727157
카운트다운: 쇼크웨이브,5.840252820727157
이름없는 새,5.840252820727157
논스톱 플라이트,5.840252820727157
펠리니를 찾아서,5.960168547151437
크레이지 버그,5.840252820727157
In the Family,7.41388504934264
올 세인츠,5.912202256581726
돌로레스,5.840252820727157
Valley of Shadows,5.840252820727157
10번 고속도로를 타라,5.394430183272661
무죄구역,5.840252820727157
사랑의 기술,6.380144468986947
The Midnight Man,5.840252820727157
Dead Trigger,5.332202256581726
죽는 날까지,5.926835213818104
꾼,5.992202256581726
마이클 볼턴의 섹시 밸런타인데이 스페셜,6.126835213818104
네 얼간이와 장례식,5.632202256581726
네일스,5.460168547151437
섹스토피아,5.872202256581726
러브닷컴,5.840252820727157
랑군,5.720126410363578
사랑하기 때문에,5.840252820727157
Christina P: Mother Inferior,5.840252820727157
티퍼니 해디시: 빈민가에서 할리우드로,5.840252820727157
위스키 밴디트,6.880084273575719
그레이트 워,5.840252820727157
에피쿠엔 잔혹사,5.532202256581726
청춘: 그 날의 설렘처럼,5.840252820727157
숲속왕국의 꿀벌 여왕,5.840252820727157
빌 나이: 싸이언스 가이,5.952202256581726
레이디스 퍼스트: 내일을 향해 쏴라,5.840252820727157
교주전: 천공의 눈,5.840252820727157
픽시,5.840252820727157
몬몬몬 몬스터,5.912202256581726
"람 다스, 고잉 홈: 마지막 발걸음",5.840252820727157
Ripple,5.840252820727157
요묘전: 레전드 오브 더 데몬 캣,5.960168547151437
킬러 인 브뤼셀,5.892202256581726
최후의 시간,5.840252820727157
부에나 비스타 소셜 클럽2: 아디오스,5.840252820727157
마신자 2 - 빨간 옷 소녀의 비밀,5.792202256581726
치어댄스,5.840252820727157
22,5.840252820727157
Dangerous Game,5.360168547151438
너의 췌장을 먹고 싶어,6.226835213818104
Gad Gone Wild,5.840252820727157
더 데이: 최후의 심판,5.840252820727157
포 핸즈,5.840252820727157
몬스터 섬의 비밀,5.840252820727157
아름다운 별,5.840252820727157
저스티스,5.472202256581726
검은여름,5.840252820727157
일곱 번의 일요일,5.840252820727157
주드 아패토우: 대략 옆집 아저씨,5.912202256581726
밀리다: 당신이 들려준 자유,5.932202256581726
아포칼립스 언데드,5.840252820727157
기묘한 이야기들: 아이스크림 트럭,5.460168547151437
블러디 밀크,6.092202256581726
카운티 라인,5.840252820727157
Mike Birbiglia: Thank God for Jokes,6.393501880484771
나의 마지막 수트,5.840252820727157
Patton Oswalt: Annihilation,6.29350188048477
마스 제너레이션,5.840252820727157
하이큐!! 콘셉트의 싸움,5.840252820727157
Luther,5.840252820727157
쇠파리,5.840252820727157
셰퍼즈 앤 벗쳐스,6.2515730404155185
나이트 라이즈,5.840252820727157
버드샷,5.840252820727157
메가 샤크 어택,5.840252820727157
Amy Winehouse: The Legacy,5.840252820727157
작전명 서핑,5.840252820727157
특별시민,5.840252820727157
마녀가 되고 싶어,5.840252820727157
좀비 헌터,5.840252820727157
섹스트립,5.840252820727157
엑소시스트: 악마의 영혼,5.840252820727157
지워야 산다,5.840252820727157
두 발로 굳건히,5.792202256581726
더 테러 베를린,5.892202256581726
적법한 해고,5.840252820727157
고스트 노트,5.712202256581726
Jim Gaffigan: Cinco,6.260168547151437
Jo Koy: Live from Seattle,6.1122022565817264
Brian Regan: Nunchucks and Flamethrowers,5.840252820727157
바브라: 노래와 추억과 마법과!,5.840252820727157
스카이바운드,5.11463738935533
데블 하우스,5.392202256581726
잃어버린 형제,5.972202256581726
인스턴트 데스,5.840252820727157
Trevor Noah: Afraid of the Dark,6.570126410363578
Genesis: Paradise Lost,5.840252820727157
브레이브 스톰,5.840252820727157
배틀크릭,5.840252820727157
Craig Ferguson: Tickle Fight,5.840252820727157
기묘한 이야기들: 더 포탈,5.732202256581726
심장소리,5.840252820727157
황금화 : 엄마의 일기,5.840252820727157
DreamWorks Home: For the Holidays,5.840252820727157
"디드라와 레이니, 열차를 털다",5.892202256581726
블루 월드 오더,5.370126410363579
