제목,원제,개봉일,스트리밍,대여,평점,장르,재생 시간,감독,출연진,시놉시스,이미지,구매
GP506,,(2008),"[('Netflix', ['정액제', 'HD']), ('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD'])]","['64%', '5.9 (1k)']","['공포 , 스릴러']",['2시간 1분'],['Kong Su-chang'],"['Cheon Ho-jin', 'Jo Hyun-jae', 'Lee Young-hoon', 'Lee Jeong-heon', 'Yu Tae-seong', 'Choi Gyu-hwan', 'Yang Jae-Young', 'Shin Hyun-tak', 'Min Sung-wook', 'Lee Seung-hoon', 'Lee Won', 'Ku Sung-hwan', 'Kim Byung-chul', 'Park Won-sang', 'Cho Jin-woong']","폭우의 밤. 아무나 들어갈 수도 나올 수도 없는 비무장지대 내 최전방 경계초소(GP)에서 소대원 21명 중 의식불명 상태의 1명을 제외한 20명이 의문의 몰살을 당하는 사건이 발생했다. 사건 진상을 수사하기 위해 군당국은 21명의 수색대를 파견하지만, 폭우로 끊어진 도로는 수색대마저 GP506에 가두고 만다. 수색대 속에는 군 최고의 정예요원으로 평가 받는 노수사관(천호진)이 포함되어 있다. 아내의 장례식장까지 찾아간 군 장성은 몰살당한 시체 속에서 GP장(유중위)을 찾아오라고 명한다. 육사출신인 그가 참모총장의 아들이라는 사실에, 국방부 전체가 긴장한 것. 노수사관에게 주어진 시간은 그날 새벽 06시까지! 하지만, 새로운 사실이 밝혀진다. 시체는 19구, 생존자는 1명! 한 명의 흔적이 없다! 미로 같은 GP를 수색하던 중 발전실에서 의외의 인물, 살아있는 GP장(유중위)을 발견하게 된 것! 그러나 그는 본대 복귀만을 요구하며 의혹의 조짐을 보이기 시작하는데...",https://images.justwatch.com/poster/180453787/s276/gp506.webp,
반두비,,(2009),,"[('wavve', ['₩1,400', 'HD'])]","['71%', '7.1']",['드라마'],['1시간 47분'],['Shin Dong-il'],"['Baek Jin-hee', 'Mahbub Alam', 'Park Hyuk-kwon', 'Yang Hae-hun', 'Kim Sun', 'Kim Jae-rok', 'Lee Il-hwa', 'Jung Byung-gil']","엄마는 애인 챙기느라, 친구들은 학원 다니느라 외톨이인 민서는 점점 자립형 날라리가 되어 가고 있는 여고생이다. 방학을 맞아 학원비를 벌려고 갖가지 알바를 해보지만 수입은 신통치 않고, 엄마의 애정행각이 맘에 들이 않아 수시로 가출도 감행한다. 그러던 어느 날, 우연히 버스에서 방글라데시 출신 이주노동자 카림의 지갑을 수중에 넣고, 발뺌하다가 그 까맣지만 잘생긴 순수청년 카림과 엉뚱하게 엮인다. 민서는 카림의 지갑을 은닉한 죄값을 치르겠다며 그의 소원을 하나 들어주겠다는 제안을 한다. 카림은 1초의 망설임 없이 부도를 내고 도망간 공장 사장에게 밀린 임금을 받아달라고 요구하고, 민서는 얼떨결에 카림의 시한부 ‘임금추심원’이 되는데...",https://images.justwatch.com/poster/139012947/s276/bandhobi.webp,
무도리,,(2006),,"[('wavve', ['₩1,540', 'HD'])]","['53%', '5.8']",['코미디'],['1시간 40분'],,"['Seo Young-hee', 'Gu Bong-gi', 'Do-hee Lee', 'Jung Hee-tae', 'Lee Joo-hyun']","“깊은 산속 무도리, 누가 와서 죽나요~” 없을 ‘무’(無), 길 ‘도’(道), 강원도 산골마을 무도리! 그곳은 낮에도 안개가 휘휘 돌면서 아래로 떨어지게끔 사람을 홀린다는 ‘도깨비골’이 있는 미스테리한 공간이다. 노인들 10여명만이 살고 있는 첩첩산중 무도리에 어느 날, 자살사이트 운영자인 한 젊은이가 투신자살하는 사건이 발생하게 되고, 그의 소개 덕분에 무도리는 하루 아침에 ‘천하제일의 자살명당’이란 소문이 나면서 전국 각지의 자살희망자들이 몰려들기 시작한다. “위험천만, 생사를 건 동고동락!” 우연히 무도리에 대해 알게된 신인 방송작가 미경(서영희)은 특종을 노리고 마을로 잠입해 들어온다. 그리고 이미 ‘자살명당’으로 소문이 난 무도리로 몰려와 D-day를 기다리고 있는 자살동호회 회원들과 아슬아슬한 생사(生死)를 건 동고동락을 시작하게 된다. “수상쩍게 친절한 마을‘무도리’로 오세요~” 한편 무도리에 살고있는 봉기(박인환), 해구(최주봉), 방연(서희승) 3인방은 마을을 찾은 자살지원자들을 대상으로 돈벌이를 시작하게 된다. 이들은 새로 민박집도 수리하고 등산 표지판을 만드는 등 외지 손님들을 적극적으로 유치하고 나서는데, 왠지 죽음을 앞둔 사람답지 않은 왕성한 식욕과 활력을 보이는 미경만은 눈엣가시처럼 여겨질 뿐이다. 그러던 어느날, 무도리 3인방 중 그 동안 가장 집요하게 자살지원자 유치에 집착을 보이던 봉기가 갑자기 스스로 도깨비골로 떨어져 내리려는 사건이 발생하게 되는데…",https://images.justwatch.com/poster/241659380/s276/mudori.webp,"[('wavve', ['₩6,050', 'HD'])]"
니키리라고도 알려진,A.k.a. Nikki S. Lee,(2006),,"[('wavve', ['₩10,000', 'HD'])]","['92%', '8.8']","['다큐멘터리 , 드라마']",['1시간 0분'],['Nikki S. Lee'],['Nikki S. Lee'],"한국계 미국인 아티스트 이승희의 실제 삶과 작업을 그린 세미 픽션, 다큐멘터리 스타일의 영화. 1년여의 기간 동안 이승희는 브루클린 로프트에서 일하는 지적이고 내성적인 니키A와, 재미있고 매력 넘치는 예술가 니키B라고 하는 두 개의 분리된 자아로 나타난다.",https://images.justwatch.com/poster/247644657/s276/nikiriragodo-alryeojin.webp,
토드와 코퍼 2,The Fox and the Hound 2,(2006),"[('Disney Plus', ['정액제', 'HD'])]",,['69%'],['코미디'],['1시간 9분'],['Jim Kammerud'],"['Reba McEntire', 'Patrick Swayze', 'Jonah Bobo', 'Harrison Fahn', 'Jeff Foxworthy', 'Vicki Lawrence', 'Stephen Root', 'Jim Cummings', 'Kath Soucie', 'Hannah Farr', 'April Winchell', 'Rob Paulsen', 'Russi Taylor', 'Jeff Bennett', 'Grey DeLisle', 'Krista Swan']","가장 친한 친구 토드, 여우 키트, 그리고 사냥개 인 코퍼는 ""The Singin 'Strays""라고 불리는 개 무리를 볼 때 국가 박람회를 방문합니다. 밴드에는 5 명의 멤버가 있습니다 : Dixie, Cash, Granny Rose, 쌍둥이 형제 Waylon과 Floyd. 재능 스카우트가 방문하기 때문에 잘 수행하는 것이 중요합니다.",https://images.justwatch.com/poster/9934192/s276/the-fox-and-the-hound-2.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
디스코,Disco,(2008),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD'])]","['50%', '4.3 (1k)']","['코미디 , Made in Europe , 음악']",['1시간 43분'],['Fabien Onteniente'],"['Franck Dubosc', 'Emmanuelle Béart', 'Gérard Depardieu', 'Samuel Le Bihan', 'Annie Cordy', 'Isabelle Nanty', 'François-Xavier Demaison', 'Christine Citti', 'Abbes Zahmani']","80년대 디스코 그룹 Bee Kings의 멤버로 최고의 전성기를 누렸던 디디에! 이제 그는 나이 마흔에 어머니와 함께 사는 백수로, 아내와 헤어지면서 8살 난 아들 브라이언과도 마음껏 만날 수 없는 처지이다. 그러던 어느 날, Bee Kings의 추억이 깃든 나이트 클럽 Gin Fizz가 새롭게 오픈하며 댄스 경연대회를 열게 된다. 대회의 상품으로 2인의 호주여행권을 준다는 것을 알게 된 디디에는 아들과 휴가를 가고 싶은 마음에 무작정 참가신청을 한다. 하지만 참가를 위해서 Bee Kings의 원년 멤버들을 다시 모으는 것부터 쉽지가 않다. 디디에는 오랜만에 뭉친 Bee Kings가 기본기를 다질 수 있도록 발레강사 프랑스에게 도움을 요청하는데...",https://images.justwatch.com/poster/138744250/s276/disco.webp,"[('Naver Store', ['₩1,200', 'HD'])]"
착신아리 2,着信アリ2,(2005),"[('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,000', 'HD'])]","['63%', '5.4 (3k)']","['공포 , 스릴러']",['1시간 45분'],['Renpei Tsukamoto'],"['Mimura', 'Hisashi Yoshizawa', 'Asaka Seto', 'Shadow Liu', 'Karen Ôshima', 'Renji Ishibashi', 'Peter Ho', 'Nana Koizumi', 'Madoka Uchiyama', 'Kyoko (voice) (uncredited)']","아동 심리 치료사를 목표로 유치원 선생님으로 일하고 있는 쿄코(미무라 分)는 서로의 일 때문에 자주 만나지 못한 남자친구 나오토(요시자와 유 分)가 아르바이트하는 식당에 들르게 된다. 식당에선 어디선가 들은 것 같은 낯익은 전화 벨소리가 계속 울리고 식당 주인은 딸의 휴대폰을 대신 받기에 이른다. 놀랍게도 전화를 건 사람은 전화기의 주인인 메이퐁! 전화 속 메이퐁은 뜻 모를 기름 솥 얘기를 하다 끊어버렸고, 이날 밤 메이퐁의 아버지 완상은 온 몸에 기름 화상을 입은 채 시체로 발견된다.",https://images.justwatch.com/poster/174359495/s276/one-missed-call-2.webp,"[('Naver Store', ['₩1,000', 'HD'])]"
흑권,黑拳,(2006),"[('wavve', ['정액제', 'HD'])]",,"['70%', '6.5 (1k)']","['액션 , 범죄 , 드라마 , 스릴러']",['1시간 50분'],['Dennis Law'],"['Wu Jing', 'Ronald Cheng', 'Miki Yeung', 'Eddie Cheung', 'Ken Lo', 'Andy On', 'Lam Suet', 'Timmy Hung', 'Johnny Lu', 'Theresa Fu']",중국무술 챔피언인 콩은 돈을 벌기 위해 홍콩에 건너 와서 서커스단에서 공연을 하다 격투기 게임으로 도박을 하는 지하 세계에 발을 들여 놓게 된다. 무엇보다 자신이 사랑하는 여인 틴을 위해 지하세계의 불법적인 격투기 게임에 참가 하게 된 콩은 화려한 무술 실력으로 격투기 게임의 강자들을 차례로 굴복 시키며 연전 연승을 거둔다. 콩의 연승으로 많은 돈을 잃은 라이벌 조직의 보스는 급기야 엄청난 돈을 들여 복싱의 신이라 일컬어 지는 당대 최고의 파이터 마이트를 데려와 콩과의 결전을 준비한다. 마이트와의 결전을 준비하는 콩에게 엄청난 회유와 협박이 밀려와 콩은 돈과 명예를 택해야 할 결정적인 순간을 맞이하는데...,https://images.justwatch.com/poster/11177419/s276/hak-kuen.webp,"[('Naver Store', ['₩1,000'])]"
나는 나를 파괴할 권리가 있다,,(2005),"[('wavve', ['정액제', 'HD'])]","[('wavve', ['₩2,200', 'HD'])]","['44%', '6.1']","['스릴러 , 드라마']",['1시간 33분'],['Jeon Soo-il'],"['Jeong Bo-seok', 'Chu Sang-mi', 'Lee Soo-ah', 'Jang Hyun-sung', 'Kim Young-min']",작가이자 고민상담 카운셀러인 S는 사람들이 각자의 취향에 맞게 자살할 수 있도록 도와주는 자살 도우미이다. 그는 스스로 자신이 죽음의 전령사임을 자처한다. 항상 북극에 가고 싶다던 술집 여자 세연은 총알 택시 운전사 동식의 여자친구이다. 세연에 대한 동식의 사랑이 점차 깊어지는 동안 그는 세연에게서 자신의 친형인 상현의 로션 냄새를 맡게 되고 형에 대한 질투와 세연에 대한 집착에 빠지기 시작한다. 그러던 어느 날 세연이 의문의 자살을 하게 되고 동식은 그녀가 죽음이 타살일 것이라고 생각하며 그녀의 흔적들을 되짚어 가기 시작한다. 그러다가 세연의 지갑에서 S의 명함을 발견하고 그의 정체를 추적하게 된다. 한편 동식의 친형인 비디오 아티스트 세현은 행위 예술가인 마라를 만나게 되고 마라의 행위 예술과 비디오 아트를 접목시키는 공동작업을 하게 된다. 그러나 마라는 공동작업을 그만두고 자살 도우미인 S를 만난 후 자신의 퍼포먼스 도중 무대였던 욕조에서 손목을 그어 자살을 하게 되는데...,https://images.justwatch.com/poster/98848605/s276/naneun-nareul-pagoehal-gweonriga-issda.webp,
감독 만세!,ばんざい! / 監督・ばんざい!,(2007),,"[('wavve', ['₩1,200', 'HD'])]","['66%', '6.3 (2k)']","['코미디 , 드라마']",['1시간 40분'],['Takeshi Kitano'],"['Takeshi Kitano', 'Kayoko Kishimoto', 'Kimiko', 'Yoshino Kimura', 'Yuki Uchida', 'Yumiko Fujita', 'Susumu Terajima', 'Tetsu Watanabe', 'Takashi Nishina']","전작 ""다케시즈""가 ‘기타노 다케시’에 대한 관찰이었다면 ""감독 만세!""는 다케시의 영화들에 대한 기묘한 탐구 과정이다. 히트작을 만들기 위해 노심초사하는 감독 기타노는 시대를 넘나드는 여러 장르에 도전하며 새로운 작품을 만들려고 한다. ‘자기반영 3부작’ 중 두 번째 작품. (2017년 한국시네마테크협의회 - 웃음과 폭력: 기타노 다케시 회고전)",https://images.justwatch.com/poster/101430462/s276/banzai-jian-du-banzai.webp,"[('Naver Store', ['₩1,200', 'HD'])]"
"세계 7대 불가사의, 스톤헨지의 비밀",Stonehenge: Decoded,(2008),"[('Disney Plus', ['정액제', 'HD'])]",,"['71%', '6.4']","['다큐멘터리 , 역사']",['1시간 32분'],['Christopher Spencer'],"['Donald Sutherland', 'Mike Parker Pearson']","아일랜드 농장 아래 수 세기 동안 숨겨져 있던 새로운 선사시대 유적지의 발견으로 스톤헨지와 세계에서 가장 큰 선사시대 종교적 단지들이 새롭게 조명된다. '세계 7대 불가사의, 스톤헨지의 비밀'은 새로운 유적지의 발견과 발굴을 상세히 다루며 세계적으로 유명한 스톤헨지의 수수께끼를 비춘다.",https://images.justwatch.com/poster/207107786/s276/segye-7dae-bulgasayi-seutonhenjiyi-bimil.webp,
The Sandlot: Heading Home,,(2007),"[('Disney Plus', ['정액제', 'HD'])]",,['66%'],['가족'],['1시간 36분'],['William Dear'],"['Sarah Deakins', 'Luke Perry', 'Danny Nucci', 'Keanu Pires', 'Chauncey Leopardi', 'Alexander Ludwig', 'Cainan Wiebe', 'Cole Heppell', 'Meshach Peters', 'Brandon Olds', 'Samuel Patrick Chu', 'Kai James', 'Carbonel Renzo', 'Ryan Drescher', 'Jerocko Harder', 'Carter']",A successful professional baseball player gets his ego in check via an unreality check when he travels back in time to his boyhood sandlot ball-playing days.,https://images.justwatch.com/poster/206908705/s276/the-sandlot-heading-home.webp,
어쌔신: 닌자걸,Ninja Cheerleaders,(2008),"[('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD'])]","['43%', '3.3 (1k)']","['코미디 , 액션']",['1시간 21분'],['David Presley'],"['Trishelle Cannatella', 'Ginny Weirick', 'Maitland McConnell', 'George Takei', 'Michael FitzGibbon', 'Larry Poindexter', 'Omar J. Dorsey', 'Buddy Daniels', 'Michael Paré', 'Kirsten Holly Smith']","18세의 에이프릴, 모니카, 코트니는 순수한 학생처럼 보이지만 사실은 히로시 스승에게 무술을 배운 닌자들로 무술 고수들이다. 그녀들은 학교 치어리더이자 공부도 잘 해서 명문대학인 브라운 대학에 가려 하지만 가난한 집안 형편으로 인해 히로시가 운영하는 라자로 바에서 스트립 댄스를 추며 학비를 모으고 있다. 그러던 어느 날 괴한들의 공격으로 스승인 히로시가 잡혀가고 세 여학생이 모은 돈이 들어있는 금고도 사라진다. 이 모든 일은 지역 마피아 두목인 빅터 라자로가 감옥에서 나온 뒤 자기 가문의 술집이었던 라자로 바를 빼앗기 위해 벌인 짓이었는데…",https://images.justwatch.com/poster/56420339/s276/eossaesin-ninjageol.webp,"[('Naver Store', ['₩1,200', 'HD'])]"
풍운 2,風雲II,(2009),"[('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,400', 'HD'])]","['63%', '5.3 (1k)']","['판타지 , 액션']",['1시간 50분'],"['Oxide Pang Chun , Danny Pang']","['Aaron Kwok', 'Ekin Cheng Yee-Kin', 'Kenny Ho Ka-King', 'Nicholas Tse', 'Charlene Choi', 'Simon Yam', 'Lam Suet', 'Patrick Tam', 'Anson Leung', 'Byron Pang', 'Tang Yan', 'Kenny Wong Tak-Bun']","두 사람의 연합으로 세상을 뒤흔들 최후의 결전이 시작된다! 황족의 고분 내에 숨겨진 비밀, 용총의 비밀을 차지하는 자가 무림을 쟁패하고 천하를 호령할 막강한 권력을 가지게 된다는 전설이 있다. 야심가인 절무신(임달화 분)은 천하를 얻기 위해 천자를 인질로 잡아 신하들을 굴복시키고 무림 인사들을 제거해 간다. 그로 인해 신주의 멸망이 다가 온다. 섭풍(정이건 분)은 중원을 구하기 위해 위험을 감수하고 사황(황덕빈 분)의 마공을 연마한다. 보경운(곽부성 분) 역시 무림신화 무명(하가경 분)에게 그의 필생의 공력을 전수받고 깨달음을 얻어 절세검법을 창조한다. 한 편, 절무신의 군대가 쳐들어오자 섭풍은 절무신의 공격으로부터 구해내기 위해서 마공무술 연마를 중단한다. 섭풍과 보경운은 힘을 합쳐 절무신을 무찌르고 무림을 구해내지만, 섭풍의 마공이 제어가 안 돼 목숨을 건 ‘풍과 운’ 둘의 대결이 펼쳐진다. 내용 출처 : 다음 영화정보",https://images.justwatch.com/poster/179509914/s276/pungun-2.webp,
다케시즈,Takeshis',(2005),,"[('wavve', ['₩1,200', 'HD'])]","['68%', '6.4 (3k)']","['코미디 , 드라마 , 판타지 , 다큐멘터리']",['1시간 48분'],['Takeshi Kitano'],"['Takeshi Kitano', 'Kotomi Kyôno', 'Ren Osugi', 'Tetsu Watanabe', 'Naomasa Musaka', 'Kanji Tsuda', 'Tamotsu Ishibashi', 'Tadanobu Asano', 'Takashi Nishina', 'Takagi Junya']","연예계의 대스타 비트 다케시의 일상은 바쁘고 화려하다. 안팎에서 절대적인 권력을 행사하는 그를 두고 사람들은 괴물이라 부르며 무서워하지만, 아름다운 정부와 충성스런 매니저를 곁에 둔 그의 인생은 부족할 것 하나 없어 보인다. 한편 그와 똑같이 생긴 금발의 기타노는 별볼일 없는 배우로서 수도 없이 오디션에 떨어지며, 편의점 직원으로 겨우 생계를 연명하고 있다. 사건은 우연히 기타노와 비트 다케시가 만나면서 발생한다. 오디션 탈락이 줄 잇는 가운데, 기타노는 점점 비트 다케시가 연기하는 영화세계에 휘말려 가는데...",https://images.justwatch.com/poster/49149026/s276/dakesijeu.webp,
