제목,원제,개봉일,스트리밍,대여,평점,장르,재생 시간,감독,출연진,시놉시스,이미지,구매
무기여 잘 있거라,A Farewell to Arms,(1932),,,"['71%', '6.5 (5k)']","['로맨스 , 드라마 , 전쟁']",['1시간 29분'],['Frank Borzage'],"['Helen Hayes', 'Gary Cooper', 'Adolphe Menjou', 'Mary Philips', 'Jack La Rue', 'Blanche Friderici', 'Mary Forbes', 'Gilbert Emery', 'Henry Armetta', 'Herman Bing', 'Agostino Borgato', 'Marcelle Corday', 'Gino Corrado', 'William Irving', 'Doris Lloyd']","세계 1차 대전의 상황에서 헨리는 작가의 꿈을 접고 의료병의로 자원하여 근무하게 된다. 어느날 영국에서 온 임시 간호원 캐서린을 만나게 되고, 헨리가 부상을 당해 병원에 입원해 있는동안 캐서린의 간호속에 두사람은 깊은 사랑에 빠지게 되고 꿈같은 시간을 함께 보내던 어느 날 캐서린은 자신의 임신 사실을 헨리에게 알린다. 하지만 당시 유부녀는 전방에 있을수 없다는 규율 때문에 결혼은 불가능 했다.전방으로 간 헨리 중위를 기다리고 있는것은 과로로 정신이 이상해진 리날디 소령이었다. 자신의 도움을 필요로하는 부상병을 버리고 후퇴했다는 자책감으로 헛소리를 하는 리날디 소령을 헌병들이 독일 첩자라 단정짓고 체포한다. 그를 변호하던 헨리 중위도 같이 체포되고 리날리 소령의 총살형 장면을 목격한 헨리는 군사 재판소에서 탈주를 한다. 간신히 캐서린은 헨리중위를 설득하여 스위스로 탈출을 감행한다. 무사히 스위스에 도착한 헨니와 케서린은 아이의 출산만을 기다리며 행복한 나날을 보낸다. 마침내 진통이 시작된 캐서린은 생각지도 못한 난산을 격게 되는데...",https://images.justwatch.com/poster/93774920/s276/a-farewell-to-arms.webp,"[('Naver Store', ['₩2,800', 'HD'])]"
쾌걸 조로,The Mark of Zorro,(1940),,"[('wavve', ['₩1,000', 'HD'])]","['81%', '7.6 (9k)']","['드라마 , 액션 , 로맨스 , 서부']",['1시간 34분'],['Rouben Mamoulian'],"['Tyrone Power', 'Linda Darnell', 'Basil Rathbone', 'Gale Sondergaard', 'Eugene Pallette', 'J. Edward Bromberg', 'Montagu Love', 'Janet Beecher', 'George Regas', 'Chris-Pin Martin', 'Robert Lowery', 'Belle Mitchell', 'John Bleifer', 'Frank Puglia', 'Eugene Borden', 'Pedro de Cordoba', ""Guy D'Ennery"", 'Stanley Andrews', 'Fortunio Bonanova', 'Ralph Byrd', 'Robert Cauterio', 'Bob Cautiero', 'Robert Conway', 'Gino Corrado', 'Franco Corsaro', 'Andre Cuyas', 'Jean Del Val', 'Joseph DeVillard', 'Art Dupuis', 'William Edmunds', 'George Ghermanoff', 'Victor Kilian', 'Fred Malatesta', 'Francisco Marán', 'Francisco Moreno', 'Ted North', 'Hector V. Sarno', 'George Sorel', 'Charles Stevens', 'Rafael Alcayde', 'Paul Sutton', 'Lucio Villegas', 'Harry Worth', 'Frank Yaconelli']","돈 디에고는 베가 알레한드로의 아들로서 스페인에서 생도 생활을 하다가 아버지의 부름을 받고 고향인 캘리포니아로 돌아오게 된다 돈 디에고가 스페인에 머무는 동안 베가 알레한드로는 부패한 관청으로부터 뇌물을 먹인 악인 돈 루이스 꾸안테로에게 시장 자리를 뺏기고 그의 수하인 에스테반 대령과 합심하여 시민들의 세금을 갈취하고 강제 노동을 시키는 등 민심을 흉흉하게 만든다. 고향에 돌아와 이 모든 사실을 알게 된 돈 디에고는 겉으로는 철부지 인척 어리광만 부리다가 밤이면 정의 실현을 위해 조로로 변신하여 가난한 노동자들을 위해 돈을 나눠주고 어려움에서 구해준다 결국 조로 때문에 큰 위험에 처한 꾸안테로와 에스테반 대령은 조로에게 높은 현상금을 걸지만 소용이 없고 영웅이 된 조로는 꾸안테로 시장을 찾아가 스페인으로 이주하라며 권고한다 돈 디에고는 꾸안테로의 조카인 로리타에게 한 눈에 반하게 되고 오해가 있었지만 곧 조로라는 것을 알고 그녀도 믿고 사랑하게 된다 하지만 곧 꾸안테로의 덫의 걸려 조로라는 것이 탄로가 나는 돈 디에고, 하지만 곤경에서 빠져 나와 에스테반 대령을 죽이고 궁지에 몰린 꾸안테로 시장에게 시민들에게 직접 사직 연설을 하라고 시킨다 후임으로는 선임 시장이었던 디에고의 아버지 베가 경을 지명하고 꾸안테로 전 시장은 스페인으로 부인과 함께 떠난다. 돈 디에고는 로리타와 결혼을 하게 되고 캘리포니아는 다시 평화를 되찾는다.",https://images.justwatch.com/poster/140221217/s276/kwaegeol-joro.webp,
아들을 동반한 검객 2,子連れ狼 三途の川の乳母車,(1972),"[('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,320', 'HD'])]","['84%', '8.0 (5k)']","['액션 , 드라마']",['1시간 29분'],['Kenji Misumi'],"['Tomisaburō Wakayama', 'Akihiro Tomikawa', 'Kayo Matsuo', 'Minoru Oki', 'Shin Kishida', 'Shogen Nitta', 'Akiji Kobayashi', 'Kappei Matsumoto', 'Takashi Ebata', 'Izumi Ayukawa', 'Reiko Kasahara', 'Yukiji Ikeda', 'Yuriko Mishima', 'Maki Mizuhara', 'Ima Masaki', 'Sei Hiraizumi', 'Ichirô Yamamoto', 'Shintarō Nanjō', 'Etsujirô Yamaoka', 'Seishirō Hara', 'Kenji Ikeda', 'Ken Izumi', 'Jun Fujikawa', 'Junjiro Niizeki', 'Yorie Santo', 'Chieko Kobayashi', '(uncredited)']","떠돌이 무사 칸베이는 길 가던 여자들을 겁탈하려다 위기에 처한 동료들을 구하기 위해 살인을 하게 된다. 그는 어린 아들을 유모차에 태우고 방랑하는 자객 오가미 잇토와 우연히 만나 결투를 신청하지만 오가미로부터 진정한 무사를 살려두고 싶다는 말을 듣는다. 오가미는 어느날, 여관에서 유곽에 팔려가던 중 겁탈하려는 중개인을 죽이고 자신의 방으로 도망온 소녀 오마츠를 구해주기 위해 망팔자들에게 끝까지 저항한다. 망팔자의 우두머리로 가케가와번의 필두 가로였던 미우라 다케와키의 딸 토리조는 오가미가 범상치 않은 무사임을 직감하고, 번을 팔아 권력을 손에 넣은 사와타리 겐바에게 청부살인을 의뢰한다. 한편 로쥬 이타쿠라 나이젠노쇼를 꼬드겨 권력을 손에 쥔 사와타리는 다시 로쥬를 살해하려 오가미에서 살인을 청부하나 거절당하자 오가미를 죽이기 위해 대규모의 군사를 동원한다. 그러나 오가미는 혼자서 군사 수백명의 활과 총을 물리친다.",https://images.justwatch.com/poster/175306106/s276/adeuleul-dongbanhan-geomgaeg-2.webp,
라라미에서 온 사나이,The Man From Laramie,(1955),,,"['79%', '7.3 (10k)']",['서부'],['1시간 39분'],['Anthony Mann'],"['James Stewart', 'Arthur Kennedy', 'Donald Crisp', ""Cathy O'Donnell"", 'Alex Nicol', 'Aline MacMahon', 'Wallace Ford', 'Jack Elam', 'John War Eagle', 'James Millican', 'Gregg Barton', 'Boyd Stockman', 'Frank De Kova']",윌은 기갑부대의 장교인 동생의 사망소식을 듣고 작은 마을에 오게 된다. 동생은 무기판매업자의 무리들에게 두들겨 맞아서 죽음을 당했다. 그래서 누군지 알지는 못하지만 아파치족에게 라이플총을 파는 남자를 찾기로 마음을 먹고 마을로 오게 되는데.,https://images.justwatch.com/poster/11110120/s276/the-man-from-laramie.webp,"[('Naver Store', ['₩1,000'])]"
활계시대,滑稽時代,(1981),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩2,750', 'HD'])]","['64%', '5.4']","['코미디 , 드라마 , 가족 , 액션']",['1시간 41분'],['John Woo'],"['Dean Shek', 'Karl Maka', 'Wu Ma']",John Woo's Chaplin film.,https://images.justwatch.com/poster/175505027/s276/hwalgyesidae.webp,
살인광 시대,Monsieur Verdoux,(1947),"[('Watcha', ['정액제', 'HD'])]",,"['85%', '7.9 (16k)']","['범죄 , 코미디 , 드라마']",['2시간 4분'],['Charlie Chaplin'],"['Charlie Chaplin', 'Mady Correll', 'Allison Roddan', 'Robert Lewis', 'Audrey Betz', 'Martha Raye', 'Ada May', 'Isobel Elsom', 'Marjorie Bennett', 'Helene Heigh', 'Margaret Hoffman', 'Marilyn Nash', 'Irving Bacon', 'Edwin Mills', 'Virginia Brissac', 'Almira Sessions', 'Eula Morgan', 'Bernard Nedell', 'Charles Evans', 'William Frawley', 'Arthur Hohl', 'Barbara Slater', 'Fritz Leiber', 'Vera Marshe', 'John Harmon', 'Richard Abbott', 'Warren Ashe', 'Gertrude Astor', 'Wilbur Mack', 'Barry Norton', 'Edna Purviance', 'Herbert Evans', 'Ralph Brooks', 'Wheaton Chambers', 'James Craven', 'Joseph Crehan', 'Bert Stevens', ""Albert D'Arno"", 'George Dee', 'Carlo Schipa', 'Ralph Montgomery', 'Cyril Delevanti', 'Wheeler Dryden', 'Elspeth Dudgeon', 'Ella Ethridge', 'Franklyn Farnum', 'Joseph Granby', 'Boyd Irwin', 'Pierre Watkin', 'Colin Kenny', 'Bert LeBaron', 'Ruth Lee', 'Carl M. Leviness', 'Therese Lyon', 'Lester Matthews', 'Harold Miller', 'Paul Newlan', 'Albert Petit', 'Frank Reicher', 'Addison Richards', 'Charles Wagenheim', 'Suzanne Ridgeway', 'Jeffrey Sayre', 'William Self', 'C. Montague Shaw', 'Nanette Vallon', 'Herb Vigran']","30년이나 은행원으로 성실하게 살아온 베르두는 불황으로 하루 아침에 실업자가 되자 새로운 사업을 시작한다. 그는 부유한 마담들이 놀고 먹는 것을 보고 그런 사회 기생충을 말살하는 것은 죄가 아니라고 생각하게 된다. 그 결과 돈있는 과부들을 설득해서 결혼한 뒤 신부를 죽임으로써 여자들의 재산을 빼앗는 것이다. 베르두는 사람을 죽여도 독이 검출되지 않는 동물 안락사용 독약의 처방을 알아낸다. 약을 실험하기 위해 거리에서 방황하는 젊은 여자를 집으로 데려오지만 그녀에게 감동해서 차마 독약을 먹이지 못하고 오히려 돈을 줘서 보낸다. 대신 그 약은 베르두를 수상히 여기고 추적하던 형사가 마시고 죽는데, 그는 심장마비로 판명된다. 베르두의 다음 계획은 그로스니 부인과의 결혼이었다. 끈질긴 구애작전 끝에 결혼식을 치루는 날, 리용에 있어야 할 몇 번째인가의 아내 보뇌 부인이 나타나서 베르두는 허둥지둥 달아나고 결혼식은 무산된다. 그로니스 부인은 그를 찾아달라고 신고하고, 경찰은 다시 수사에 착수한다. 마침내 배르두는 체포되어 길로틴의 이슬로 사라지는데, 그는 끝내 사회가 자신을 그렇게 만들었다고 믿는다.",https://images.justwatch.com/poster/53317142/s276/salingwang-sidae.webp,
네 이웃의 아내를 탐하지 마라,Consenting Adults,(1992),"[('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD'])]","['62%', '5.7 (7k)']","['드라마 , 스릴러 , 범죄']",['1시간 39분'],['Alan J. Pakula'],"['Kevin Kline', 'Mary Elizabeth Mastrantonio', 'Kevin Spacey', 'Rebecca Miller', 'Forest Whitaker', 'E.G. Marshall', 'Kimberly McCullough', 'Billie Neal', 'Benjamin Hendrickson', 'Lonnie R. Smith Jr.', 'Melissa Moore', 'Joe Mulherin', 'Ginny Parker', 'Judson Vaughn', 'Ed Grady', 'Suzanne Stewart', 'Bruce Evers', 'Thomas Saccio', 'Jerry Campbell']","광고 회사에서 배경 음악을 맡고 있는 리차드(Richard Parker: 케빈 클라인 분)와 프리실라(Priscilla Parker: 매리 엘리자베스 매스트란토니오 분) 부부는 지극히 평범한 보통시민이다. 어느날 이웃에 에디(Eddy Otis: 케빈 스페이시 분)와 케이(Kay Otis: 레베카 밀러 분) 부부가 이사오면서 사건이 일어나게 된다. 리차드는 케이의 미모에 끌려 그녀의 노래 솜씨를 추켜주고 에디는 그런 리차드의 태도를 유심히 관찰한다. 리차드의 빚까지 갚아주며 여러가지 호의를 베풀던 에디는 부인들 모르게 한밤중에 서로 밖으로 나와 상대방 침실에 잠시 들렸다 나오자는 제의를 한다. 미친 수작이라면서 상대도 안하던 리차드는 집요한 에디의 설득에 그만 넘어가 승락한다. 그러나 위험한 묵계를 실천한 바로 그날 밤 케이가 타살되고 리차드는 범인으로 몰린다. 에디는 아내의 죽음으로 보험금 150만 달러를 타낸다. 에디의 계략에 빠진 줄 알았지만 이미 때는 늦었다. 라디오를 통해서 케이의 노래를 들은 리차드는 케이가 살아있음을 확인하고 사립탐정 더튼빌(David Duttonville: 포레스트 휘테커 분)의 도움으로 케이를 찾아내지만 뒤이어 케이마저 살해된다. 또한번 누명을 쓰게된 리차드는 에디의 집으로 찾아가고. 리차드와 이혼하고 에디와 함께 살던 프리실라는 에디가 진범인 것을 뒤늦게 알고, 찾아온 리차드를 죽이려던 에디를 처치한다.",https://images.justwatch.com/poster/177242986/s276/consenting-adults.webp,
아쿠아리스,Deliria,(1987),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,500', 'HD'])]","['72%', '6.7 (7k)']","['공포 , 스릴러 , Made in Europe']",['1시간 30분'],['Michele Soavi'],"['Barbara Cupisti', 'David Brandon', 'Robert Gligorov', 'Mary Sellers', 'Giovanni Lombardo Radice', 'James Sampson', 'Domenico Fiore', 'Mickey Knox', 'Michele Soavi']","뮤지컬 연습 도중 발이 삔 알리시아는 병원으로 가서 치료 받고 돌아오지만, 극단은 무단이탈이라는 사유로 그녀를 해고한다. 주차장으로 나온 알리시아는 그곳에서 동료인 베티가 도끼날을 입에 문 채 죽어있는 것을 발견한다. 연출자 피터는 이 사건을 연극 선전으로 이용, 주요배우 여덟명과 함께 철야 연습을 한다.그러던 어느날, 촬영소 문이 모두 잠긴 상태에서 연속 살인이 일어난다. 한사람 한사람 교묘한 수법에 걸려 여덟명 모두 죽게되고 알리시아만 홀로 살아남는다. 알리시아는 단독으로 범인과 맞서게 되는데... 아보리아츠 환타스틱 영화제 최우수 공포영화상 수상작",https://images.justwatch.com/poster/255735327/s276/deliria.webp,"[('Naver Store', ['₩1,500', 'HD'])]"
셜록홈즈 - 살인의 전주곡,Dressed to Kill,(1946),"[('Plex', ['무료', 'HD'])]",,"['74%', '6.8 (5k)']",['범죄'],['1시간 12분'],['Roy William Neill'],"['Basil Rathbone', 'Nigel Bruce', 'Patricia Morison', 'Frederick Worlock', 'Harry Cording', 'Carl Harbord', 'Holmes Herbert', 'Edmund Breon', 'Patricia Cameron', 'Mary Gordon', 'Ian Wolfe', 'Leyland Hodgson', 'Marjorie Bennett', ""William H. O'Brien"", 'Frank Baker', 'Sally Shepherd']","엄청난 재물을 둘러싼 범죄 조직의 살인음모, 그리고 이 모든 비밀을 간직한 미스터리의 뮤직박스.",https://images.justwatch.com/poster/175230114/s276/dressed-to-kill-1946.webp,"[('Naver Store', ['₩1,000'])]"
원한의 도곡리 다리,The Bridges at Toko-Ri,(1954),,,"['70%', '6.7 (5k)']","['드라마 , 액션 , 로맨스 , 전쟁']",['1시간 42분'],['Mark Robson'],"['William Holden', 'Grace Kelly', 'Fredric March', 'Mickey Rooney', 'Robert Strauss', 'Charles McGraw', 'Keiko Awaji', 'Earl Holliman', 'Richard Shannon', 'Willis Bouchey', 'Corey Allen', 'Bill Ash']",A naval aviator is assigned to bomb a group of heavily defended bridges during the Korean War.,https://images.justwatch.com/poster/242421957/s276/the-bridges-at-toko-ri.webp,"[('Naver Store', ['₩1,800'])]"
공격,Attack,(1956),"[('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD'])]","['77%', '7.4 (5k)']","['드라마 , 전쟁 , 액션']",['1시간 47분'],['Robert Aldrich'],"['Jack Palance', 'Eddie Albert', 'Lee Marvin', 'Robert Strauss', 'Richard Jaeckel', 'Buddy Ebsen', 'Strother Martin', 'Jon Shepodd', 'Peter van Eyck', 'Steven Geray', 'Jud Taylor', 'Louis Mercier', 'William Smithers', 'Jim Goodwin']","Battle of the Bulge, World War II, 1944. Lieutenant Costa, an infantry company officer who must establish artillery observation posts in a strategic area, has serious doubts about Captain Cooney's leadership ability.",https://images.justwatch.com/poster/9632321/s276/gonggyeog.webp,"[('Naver Store', ['₩1,200', 'HD'])]"
파시,Posse,(1993),"[('Watcha', ['정액제', 'HD'])]",,"['60%', '5.5 (4k)']",['서부'],['1시간 51분'],['Mario Van Peebles'],"['Mario Van Peebles', 'Stephen Baldwin', ""Tom 'Tiny' Lister Jr."", 'Big Daddy Kane', 'Billy Zane', 'Pam Grier', 'Salli Richardson-Whitfield', 'Isaac Hayes', 'Charles Lane', 'James Bigwood', 'Mark Buntzman', 'Warrington Hudlin', 'Melvin Van Peebles', 'Woody Strode', 'Reginald VelJohnson', 'Paul Bartel', 'Tone Loc', 'Sandra Ellis Lafferty', 'Robert Hooks', 'Sy Richardson', 'Bob Minor', 'Vesta Williams', 'Nipsey Russell', 'Blair Underwood', 'Richard Jordan', 'Stephen J. Cannell', 'Richard Edson', 'Richard Gant']","1887년 미국, 쿠바를 놓고 스패인과 전쟁을 벌이기 위해 흑인 용병부대를 쓴 기병대에는 '들소 군인들'이란 용맹한 총기병들이 있었다. 그러나 백인들은 전쟁중에 금화를 훔치기 위해 흑인 용병들을 함정에 몰아 넣고 몰살시킬 음모를 세운다. 미리 눈치 챈 제시(Jessie Lee: 마리오 반 피블스 분)와 그의 동료들은 아예 선수쳐서 금화를 빼돌려 서부로 도망친다. 그러나 시대는 아직 흑인 노예제도가 엄연히 존재하고 있었고, 이들 '들소 군인들'은 백인 무장 군대의 잔인한 추격에 쫓긴다. 이제 서부는 총격전의 전쟁터가 되고 여기 역사상 최초의 흑인 건맨 제시 리의 신화가 세워진다.",https://images.justwatch.com/poster/9607471/s276/pasi.webp,
타이페이 스토리,青梅竹馬,(1985),"[('Netflix', ['정액제', 'HD'])]","[('Naver Store', ['₩1,000', 'HD'])]","['81%', '7.7 (2k)']",['드라마'],['2시간 0분'],['Edward Yang'],"['Chin Tsai', 'Hou Hsiao-hsien', 'Wu Nien-Jen', 'Lin Hsiu-Ling', 'Kelly Ko', 'Ko I-Chen', 'Fan Mei', 'Wu Ping-nan', 'Yang Li-yin', 'Grace Chen Shu-Fang', 'Lai Te-Nan', 'Peng Sun', 'Nai-Chu Ting']","보수적인 방직업자 아룽과 전문직 여성 수첸은 오래된 연인사이다. 수첸의 아버지는 파산한 실업가로 아룽에게 경제적인 도움을 기대하고, 수첸은 자신의 환경에서 벗어날 수가 없다. 아룽은 자신과 너무 다른 수첸의 세계를 이해할 수 없어 정서적 파탄을 경험한다. 어느날 수첸은 직장을 잃고 둘 사이는 더욱 멀어진다. 아룽과 헤어진 수첸은 친밀한 인간관계를 포기한 대가로 좋은 직장을 얻고, 아룽은 논쟁 끝에 칼에 찔려 길바닥에서 죽음을 맞이한다.",https://images.justwatch.com/poster/146471379/s276/taipei-seutori.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
기동전사 건담 II : 슬픈 전사편,機動戦士ガンダムII 哀・戦士編,(1981),"[('Netflix', ['정액제', 'HD'])]",,"['80%', '7.3 (1k)']","['SF , 애니메이션 , 액션 , 드라마 , 전쟁']",['2시간 13분'],['Yoshiyuki Tomino'],"['Toru Furuya', 'Shuuichi Ikeda', 'Hirotaka Suzuoki', 'Fuyumi Shiraishi', 'Kiyonobu Suzuki', 'Masashi Hirose', 'Shozo Iizuka', 'Kaneto Shiozawa', 'Yumi Nakatani', 'Yasuo Matsumura', 'Keiko Toda', 'Toshio Furukawa', 'Rumiko Ukai', 'Yō Inoue']","지구연방은 지온에 대한 대반격 ‘오데사 작전’을 준비한다. 그러나 아무로는 사소한 다툼으로 건담을 훔쳐 탈영하고, 다양한 만남과 처참한 이별들을 겪는다. 전쟁의 패배가 죽음으로 직결된다는 것을 가르쳐 준 강적 란바 랄, 화이트베이스의 맏형으로서 아무로를 구하기 위해 목숨을 건 류 호세이, 아무로가 짝사랑하던 마틸다 중위 등, 슬픔으로 가득 찬 전장에서 사라지는 수많은 생명들이 아무로를 점차 뉴타입으로 각성시킨다.",https://images.justwatch.com/poster/28849712/s276/gidongjeonsa-geondam-ii-seulpeun-jeonsapyeon.webp,
베르나데트의 노래,The Song of Bernadette,(1943),,,"['81%', '7.6 (6k)']",['드라마'],['2시간 36분'],['Henry King'],"['Jennifer Jones', 'William Eythe', 'Charles Bickford', 'Vincent Price', 'Lee J. Cobb', 'Gladys Cooper', 'Anne Revere', 'Roman Bohnen', 'Mary Anderson', 'Patricia Morison', 'Aubrey Mather', 'Charles Dingle', 'Edith Barrett', 'Sig Ruman', 'Blanche Yurka', 'Ermadean Walters', 'Marcel Dalio', 'Pedro de Cordoba', 'Jerome Cowan', 'Charles Waldron', 'Linda Darnell', 'Edward Fielding', 'Fernanda Eliscu', 'Edward Keane', 'Mae Marsh']","프랑스 산골마을 루르드. 가난한 집안의 맏이로 태어난 베르나데트는 어린 시절부터 천식을 앓았다. 병약한 소녀이긴 했지만 천성적으로는 티없이 맑고 착한 소녀였다. 어느 날 동생과 함께 땔감을 줍기위해 나가서 우연히 발견한 동굴에 호기심을 갖고 들어가서 뜻밖에 일을 겪게된다. 베르나데트가 성모를 보았다는 소문이 돌기 시작하고 그에 사람들과 신문을 통해 그녀는 프랑스 전역에 알려지게 된다. 베르나데트는 시당국의 탄압을 받게 되고, 베르나데트가 파 놓은 땅속에서 샘물이 솟아 오르고 병자들이 치유되는 기적이 일어나면서 소문을 들은 사람들은 시골마을인 루르드로 모여 들게 되는데.... 그리고 성모로부터 은총을 받은 베르나데트는 수련수녀가 되어 수녀원으로 가게되는데...",https://images.justwatch.com/poster/11240634/s276/the-song-of-bernadette.webp,"[('Naver Store', ['₩1,800', 'HD'])]"
올 레이디 두 잇,Così fan tutte,(1992),,"[('wavve', ['₩1,000', 'HD'])]","['55%', '5.3 (4k)']","['코미디 , 드라마']",['1시간 33분'],['Tinto Brass'],"['Claudia Koll', 'Paolo Lanza', 'Ornella Marcucci', 'Isabella Deiana', 'Franco Branciaroli', 'Renzo Rinaldi', 'Marco Marciani', 'Maurizio Martinoli', 'Luciana Cirenei', 'Rossana Di Pierro', 'Antonio Conte', 'Passenger on the Bus', 'Maria', 'Pierangela Vallerino', 'Seminarista']","아름다운 외모와, 정열적인 남편을 둔 20대의 부인 다이아나, 어느날 시낭송회 파티에 참석한다. 그곳에서 베니스에서 왔다는 원시적인 매력을 지닌 남자 알퐁스를 만나는데. 숙모의 장례식에 참석하기 위해 베니스로 가는 다이아나. 그녀는 뜻하지 않게 숙모의 아파트를 유산으로 물려받게 되고, 베니스에 오면 들리라던 알퐁스의 말이 생각나 그에게 전화를 건다. 골동품상인 알퐁스는 엉덩이에 대한 독특한 철학을 갖고 있는 인물로, 다이아나의 엉덩이를 보자마자 그녀에게 이끌린다. 파격적인 정사를 나누고 집으로 돌아온 다이아나. 그녀는 남편과의 잠자리 분위기를 고조시키려고 늘 해온 이야기를 꺼낸다. 그것은 그녀가 다른 남자와 비정상적인 정사를 벌인 과정을 상세하게 이야기하며, 남편을 흥분 시키는 것. 그런데, 이번에는 달랐다. 다이아나는 베니스에서 실제로 있었던 일을 남편에게 이야기하고, 목에 난 상처를 우연히 본 남편은 사실을 눈치채고 다이아나를 다그친다. 질투로 화를 다스리지 못하는 남편은 다이아나와 별거를 선언하기에 이르고, 자신을 이해하지 못하는 남편에 대한 원망으로 슬픔에 잠긴 다이아나는, 어느날 밤 광란의 댄스파티에 가서 이상한 술을 마시게 되는데.",https://images.justwatch.com/poster/244293393/s276/all-ladies-do-it.webp,
깊고 푸른 밤,,(1985),"[('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD'])]","['60%', '6.1']",['드라마'],['1시간 33분'],['Bae Chang-ho'],"['Ahn Sung-ki', 'Chang Mi-hee', 'Jin Yu-seong']","미국에서의 성공을 꿈꾸는 백호빈은 영주권을 얻기 위해 제인과 계약결혼을 한다. 미국사회에서 소외된 여인인 제인은 호빈에게 그녀의 삶에 마지막으로 찾아온 빛과도 같은 사랑을 느낀다. 마침내 이민국의 까다로운 인터뷰를 통과하고 호빈은 미국시민의 자격을 얻는다. 그러나 결혼계약이 끝날 무렵, 호빈의 욕망과 제인의 사랑이 부딪혀 대립하게 된다. 결국 호빈의 비밀이 드러나며 광적인 난폭성이 폭발, 제인의 인간성을 짓밟고 만다. 두사람은 이혼여행의 길에 오르며 사막에서 허망한 인간의 욕망과 사랑을 불태우며 죽는다.",https://images.justwatch.com/poster/245572471/s276/gipgopureunbam.webp,"[('Naver Store', ['₩300', 'HD'])]"
베라 크루스,Vera Cruz,(1954),"[('Watcha', ['정액제', 'HD'])]",,"['76%', '7.1 (9k)']",['서부'],['1시간 34분'],['Robert Aldrich'],"['Gary Cooper', 'Burt Lancaster', 'Denise Darcel', 'Cesar Romero', 'Sara Montiel', 'Ernest Borgnine', 'Charles Bronson', 'George Macready', 'Jack Elam', 'James McCallion', 'Morris Ankrum', 'James Seay', 'Henry Brandon', 'Archie Savage', 'Charles Horvath']","남북전쟁이 끝난 후, 새로운 돈벌이를 찾는 미국의 총잡이들은 황제군과 민중반란군의 내전이 벌어지고 있던 멕시코로 모여든다. 냉혹한 무법자 조 에린과 전 남군 대령 벤 트레인은 그중에서도 일급 총잡이들로, 두 사람은 막시밀리안 황제에게 사례금을 받고 백작부인을 베라 크루즈까지 호위하기로 한다. 이들은 수행 도중 백작부인의 마차에서 막대한 양의 황금을 발견한다. 백작부인은 황제의 군자금인 이 황금을 셋이서 빼돌리자고 제안하지만, 백작부인의 배신을 경계하고 있던 후작이 선수를 쳐 황금을 다른 루트로 가져간다. 여기에 황금은 멕시코 민중의 정당한 몫이라고 주장하는 반란군이 가세하여 사태는 더욱 복잡해진다.",https://images.justwatch.com/poster/10929498/s276/bera-keuruseu.webp,"[('Naver Store', ['₩2,000'])]"
